output_prefix	name	motif_id	cluster	total_tfbs	CD8_Good_mean_score	CD8_Good_bound	CD8_Poor_mean_score	CD8_Poor_bound	CD8_Good_CD8_Poor_change	CD8_Good_CD8_Poor_pvalue	CD8_Good_CD8_Poor_highlighted
Neurod2_MA1993.2	Neurod2	MA1993.2	C_MBD2	25544	0.57488	1321	0.7135	1618	-0.05999	3.58723E-100	True
Neurod2_MA0668.3	Neurod2	MA0668.3	C_lin-32	11616	0.4711	350	0.58934	422	-0.03911	1.52426E-64	False
Nfat5_MA0606.3	Nfat5	MA0606.3	C_Nfat5	22036	0.38172	363	0.45374	412	0.03159	1.46438E-68	False
Nfatc1_MA0624.3	Nfatc1	MA0624.3	C_Nfatc2	31866	0.43757	858	0.52289	973	0.01423	4.51173E-44	False
Nfatc2_MA0152.3	Nfatc2	MA0152.3	C_Nfatc2	17652	0.41504	407	0.48355	454	0.04061	5.24289E-74	False
Nfe2l2_MA0150.3	Nfe2l2	MA0150.3	C_MAFG::NFE2L1	8477	0.48379	316	0.59854	368	-0.03473	8.15887E-56	False
Nkx2-1_MA1994.2	Nkx2-1	MA1994.2	C_bap	9645	0.4003	210	0.48926	237	0.00547	2.79864E-07	False
Nkx3-1_MA0124.3	Nkx3-1	MA0124.3	C_Nkx3-2	3104	0.45754	95	0.55094	119	0.01168	1.14006E-14	False
Nkx3-2_MA0122.4	Nkx3-2	MA0122.4	C_Nkx3-2	6798	0.40748	146	0.47536	165	0.04513	1.21944E-66	False
Nobox_MA0125.2	Nobox	MA0125.2	C_B-H2	9415	0.3901	220	0.43357	242	0.08861	4.36082E-99	False
Npas2_MA0626.2	Npas2	MA0626.2	C_PHYPA_008731	3395	0.75833	351	0.88168	419	-0.01371	5.87440E-12	False
Npas4_MA1995.2	Npas4	MA1995.2	C_Npas4	987	0.88372	144	1.00852	161	-0.00344	4.06887E-01	False
Nr1H2_MA1996.2	Nr1H2	MA1996.2	C_Nr1h3	22091	0.47146	726	0.58195	822	-0.02838	1.44007E-62	False
Nr1h3Rxra_MA0494.2	Nr1h3::Rxra	MA0494.2	C_Nr1h3::Rxra	9489	0.44394	255	0.54463	321	-0.01292	1.00497E-22	False
Nr1H4_MA1110.3	Nr1H4	MA1110.3	C_Nr1h3	22091	0.47146	726	0.58195	822	-0.02838	1.44007E-62	False
Nr2e3_MA0164.2	Nr2e3	MA0164.2	C_Nr2e3	8173	0.4542	242	0.53369	275	0.0243	2.43164E-42	False
Nr2f6_MA0677.2	Nr2f6	MA0677.2	C_PPARD	9310	0.56378	439	0.64239	484	0.03047	8.95299E-55	False
NR5A1_MA1540.3	NR5A1	MA1540.3	C_ESRRA	12137	0.43406	287	0.54625	365	-0.03018	2.71368E-57	False
Nr5A2_MA0505.3	Nr5A2	MA0505.3	C_ESRRA	9456	0.48008	291	0.59077	367	-0.02558	3.89690E-46	False
Nrf1_MA0506.3	Nrf1	MA0506.3	C_Nrf1	12353	1.34569	3968	1.47586	4388	0.01658	8.81851E-36	False
Olig2_MA1997.2	Olig2	MA1997.2	C_MBD2	25544	0.57488	1321	0.7135	1618	-0.05999	3.58723E-100	True
Pax7_MA0680.3	Pax7	MA0680.3	C_Pax7	9644	0.33705	90	0.36545	104	0.10468	3.41233E-98	True
Plagl1_MA1615.2	Plagl1	MA1615.2	C_SKN7	11103	0.76545	1125	0.91299	1330	-0.05359	1.49132E-78	False
PpargRxra_MA0065.3	Pparg::Rxra	MA0065.3	C_Pparg::Rxra	18158	0.55218	820	0.67433	988	-0.0352	9.30842E-70	False
Prdm14_MA1998.2	Prdm14	MA1998.2	C_Prdm14	8476	0.45925	329	0.56248	362	-0.01632	6.82173E-30	False
Prdm15_MA1616.2	Prdm15	MA1616.2	C_Prdm15	12480	0.50844	481	0.5962	568	0.01577	2.22736E-36	False
Prdm4_MA1647.3	Prdm4	MA1647.3	C_Prdm4	10028	0.48681	370	0.57636	442	0.01072	1.25168E-18	False
Prdm5_MA1999.2	Prdm5	MA1999.2	C_Prdm5	15245	0.49229	482	0.59898	589	-0.01514	5.39206E-35	False
Ptf1A_MA1618.2	Ptf1A	MA1618.2	C_Ptf1A	9915	0.43588	217	0.53673	264	-0.01477	3.97249E-26	False
Ptf1A_MA1619.2	Ptf1A	MA1619.2	C_MBD2	8515	0.53652	379	0.65658	456	-0.03262	1.69879E-50	False
Ptf1A_MA1620.2	Ptf1A	MA1620.2	C_ZEB1	13181	0.50021	436	0.60757	527	-0.01817	4.88634E-36	False
Rarg_MA0859.2	Rarg	MA0859.2	C_Rarb	11813	0.4178	275	0.5094	308	-0.00445	1.64466E-06	False
Rfx6_MA1724.2	Rfx6	MA1724.2	C_Rfx6	6741	0.66323	668	0.77685	734	-0.0215	3.69466E-34	False
Rhox11_MA0629.2	Rhox11	MA0629.2	C_Rhox11	4853	0.49056	189	0.56969	201	0.02625	1.14494E-34	False
Runx1_MA0002.3	Runx1	MA0002.3	C_Bcl11B	14188	0.51235	476	0.62809	594	-0.02585	6.68758E-52	False
Shox2_MA0720.2	Shox2	MA0720.2	C_otp	5499	0.34207	52	0.38696	64	0.08463	6.18798E-78	False
Six3_MA0631.2	Six3	MA0631.2	C_Six3	4328	0.40768	77	0.48291	90	0.02831	3.01227E-31	False
Six4_MA2001.2	Six4	MA2001.2	C_Six4	8385	0.42483	186	0.51399	229	0.00642	1.06649E-08	False
Smad4_MA1153.2	Smad4	MA1153.2	C_SMAD2	10706	0.48389	361	0.60836	467	-0.04383	2.32556E-68	False
Sox11_MA0869.3	Sox11	MA0869.3	C_SOX4	14572	0.45255	390	0.53816	459	0.01521	1.51856E-30	False
Sox17_MA0078.3	Sox17	MA0078.3	C_Sox7	10667	0.43624	271	0.50162	316	0.04732	6.19149E-69	False
Sox3_MA0514.3	Sox3	MA0514.3	C_Sox7	4732	0.49263	177	0.54784	183	0.06206	4.37253E-69	False
Sox5_MA0087.3	Sox5	MA0087.3	C_Sox7	9188	0.46646	308	0.51435	290	0.07287	1.88138E-87	False
Spi1_MA0080.7	Spi1	MA0080.7	C_Spi1	29709	0.57457	1611	0.67722	1898	-0.00218	1.69700E-04	False
Stat2_MA1623.2	Stat2	MA1623.2	C_Stat2	38172	0.40465	745	0.47706	885	0.03646	1.43620E-90	False
Stat4_MA0518.2	Stat4	MA0518.2	C_Stat4	14561	0.48893	542	0.57237	645	0.01925	9.54651E-40	False
Stat5a_MA1624.2	Stat5a	MA1624.2	C_sta-1	13120	0.48113	495	0.57443	582	0.00339	4.69688E-06	False
Stat5aStat5b_MA0519.2	Stat5a::Stat5b	MA0519.2	C_Stat5b	13844	0.48406	522	0.59662	636	-0.02188	1.88509E-45	False
Stat5b_MA1625.2	Stat5b	MA1625.2	C_Stat5b	15245	0.52805	715	0.63633	855	-0.01741	1.15663E-39	False
Stat6_MA0520.2	Stat6	MA0520.2	C_Stat6	12572	0.40691	229	0.47581	273	0.04137	3.47422E-71	False
Tbx6_MA1567.3	Tbx6	MA1567.3	C_TBX4	12529	0.51636	459	0.60757	534	0.01589	7.64721E-27	False
Tcf12_MA0521.3	Tcf12	MA0521.3	C_MBD2	25544	0.57488	1321	0.7135	1618	-0.05999	3.58723E-100	True
Tcf21_MA0832.2	Tcf21	MA0832.2	C_Tcf21	5641	0.49541	187	0.59656	224	-0.00556	2.05647E-06	False
Twist2_MA0633.3	Twist2	MA0633.3	C_MBD2	25544	0.57488	1321	0.7135	1618	-0.05999	3.58723E-100	True
Vdr_MA0693.4	Vdr	MA0693.4	C_Vdr	6653	0.4645	217	0.52078	208	0.05531	1.48992E-65	False
Wt1_MA1627.2	Wt1	MA1627.2	C_Wt1	24503	0.85655	2999	1.01613	3646	-0.06407	2.64634E-99	True
Yy1_MA0095.4	Yy1	MA0095.4	C_Yy1	17047	0.49088	897	0.55224	984	0.05201	7.00600E-85	False
Zfp335_MA2002.2	Zfp335	MA2002.2	C_Zfp335	7448	0.48661	282	0.60651	339	-0.03359	7.16668E-44	False
Zfx_MA0146.3	Zfx	MA0146.3	C_Zfx	20366	0.90317	2834	1.05191	3387	-0.04241	5.86494E-76	False
Zic1Zic2_MA1628.2	Zic1::Zic2	MA1628.2	C_Zic2	15735	0.59751	850	0.74472	1045	-0.06929	7.73989E-97	True
Zic2_MA1629.2	Zic2	MA1629.2	C_Zic2	16247	0.58996	883	0.73141	1112	-0.05829	7.92150E-83	True
Zic3_MA0697.3	Zic3	MA0697.3	C_Zic2	15735	0.59751	850	0.74472	1045	-0.06929	7.73989E-97	True
LIN54_MA0619.2	LIN54	MA0619.2	C_LIN54	15008	0.38211	304	0.44811	364	0.04322	4.83924E-80	False
TBP_MA0108.3	TBP	MA0108.3	C_TBP	10201	0.36661	177	0.38665	158	0.12039	6.70586E-115	True
Dof3_MA0021.1	Dof3	MA0021.1	C_e_gw1.170.52.1	8442	0.87282	1068	0.99174	1232	-0.0061	1.55319E-06	False
MNB1A_MA0053.1	MNB1A	MA0053.1	C_e_gw1.170.52.1	82662	0.52644	3634	0.61882	4213	0.00878	2.21713E-48	False
myb.Ph3_MA0054.1	myb.Ph3	MA0054.1	C_myb.Ph3	3411	0.4298	89	0.50398	116	0.03697	6.37985E-40	False
PBF_MA0064.1	PBF	MA0064.1	C_e_gw1.170.52.1	82662	0.52644	3634	0.61882	4213	0.00878	2.21713E-48	False
bZIP910_MA0096.1	bZIP910	MA0096.1	C_TGA1	2948	1.08264	725	1.17974	794	0.05267	2.06845E-49	False
bZIP911_MA0097.1	bZIP911	MA0097.1	C_bZIP911	4177	0.85936	644	0.96225	677	0.02038	7.43919E-25	False
abi4_MA0123.1	abi4	MA0123.1	C_abi4	20432	1.07301	3397	1.23921	4193	-0.04765	6.57877E-82	False
EmBP-1_MA0128.1	EmBP-1	MA0128.1	C_PK27149.1	3954	0.83872	575	0.96212	637	-0.02231	2.65646E-24	False
TGA1A_MA0129.1	TGA1A	MA0129.1	C_Atf1	780	1.24111	263	1.30754	275	0.08622	7.66817E-42	False
PI_MA0559.1	PI	MA0559.1	C_AP1	43530	0.38716	728	0.45816	847	0.03431	4.87276E-86	False
ERF1B_MA0567.1	ERF1B	MA0567.1	C_ERF104	16208	1.17869	3306	1.3358	3919	-0.02234	3.26861E-46	False
MYB15_MA0574.1	MYB15	MA0574.1	C_MYB15	5693	0.74345	519	0.87541	633	-0.02355	5.24065E-33	False
LFY_MA0590.1	LFY	MA0590.1	C_LFY	1270	0.54577	64	0.63494	79	0.02659	1.03930E-15	False
NAC025_MA0935.1	NAC025	MA0935.1	C_NAC025	1050	0.78589	131	0.87297	143	0.0272	5.35988E-16	False
NAC046_MA0936.1	NAC046	MA0936.1	C_NAC046	1736	0.70457	152	0.82395	192	-0.0102	1.59209E-04	False
NAC055_MA0937.1	NAC055	MA0937.1	C_NAC019	2458	0.7162	205	0.746	208	0.1144	1.35429E-76	True
NAC079_MA0939.1	NAC079	MA0939.1	C_NAC079	1510	0.7798	177	0.87928	195	0.01815	1.26069E-11	False
AP1_MA0940.1	AP1	MA0940.1	C_AP1	47023	0.36041	604	0.4181	640	0.05326	1.94100E-108	True
ARR11_MA0946.1	ARR11	MA0946.1	C_ARR11	3616	0.44003	99	0.49306	107	0.07324	1.41093E-71	False
ARR14_MA0947.1	ARR14	MA0947.1	C_ARR14	2045	0.8398	201	0.95457	261	0.00523	1.70242E-02	False
ATHB-12_MA0950.1	ATHB-12	MA0950.1	C_ATHB-7	7261	0.42168	250	0.45996	252	0.09137	2.72081E-92	False
ATHB-16_MA0951.1	ATHB-16	MA0951.1	C_ZHD3	10437	0.34496	129	0.38183	124	0.09413	1.09705E-103	False
ATHB-51_MA0952.1	ATHB-51	MA0952.1	C_ZHD3	9386	0.32522	70	0.35511	86	0.10917	4.07807E-104	True
BZIP60_MA0967.1	BZIP60	MA0967.1	C_JDP2	2789	1.01114	659	1.09089	704	0.06371	2.99004E-53	False
CCA1_MA0972.1	CCA1	MA0972.1	C_PK02532.1	8946	0.35511	103	0.39485	110	0.08575	1.93793E-90	False
CRF2_MA0975.1	CRF2	MA0975.1	C_ERF104	20289	1.16744	3905	1.3314	4737	-0.0349	5.76546E-77	False
DOF2.5_MA0977.1	DOF2.5	MA0977.1	C_DOF3.6	13231	0.41362	284	0.47322	309	0.052	2.79197E-76	False
DREB1E_MA0978.1	DREB1E	MA0978.1	C_ERF025	1563	0.95024	228	1.09443	284	-0.02729	6.49909E-19	False
DREB2C_MA0986.1	DREB2C	MA0986.1	C_TINY	3488	0.93295	449	1.07417	547	-0.03175	8.50400E-37	False
AGL27_MA1012.1	AGL27	MA1012.1	C_AP1	34507	0.38227	566	0.43461	545	0.06018	2.47087E-101	False
GATA10_MA1013.1	GATA10	MA1013.1	C_GATA15	5981	0.47657	184	0.575	221	-0.00831	2.20906E-10	False
GATA11_MA1014.1	GATA11	MA1014.1	C_GATA15	6869	0.44906	177	0.54081	204	0.0013	1.05285E-01	False
GT-1_MA1020.1	GT-1	MA1020.1	C_OS04G0486400	3800	0.51422	155	0.60393	188	0.01713	4.83764E-26	False
KAN4_MA1028.1	KAN4	MA1028.1	C_KAN4	2274	0.41165	46	0.46822	50	0.06136	6.27669E-53	False
OJ1058_F05.8_MA1033.1	OJ1058_F05.8	MA1033.1	C_PHYPA_008731	3013	0.76487	334	0.86924	377	0.00498	3.42485E-03	False
Os05g0497200_MA1034.1	Os05g0497200	MA1034.1	C_ERF104	15385	1.20733	3253	1.36379	3887	-0.01937	5.95719E-43	False
MYB111_MA1036.1	MYB111	MA1036.1	C_MYB10	5510	0.53244	225	0.61353	269	0.03299	3.73829E-44	False
MYB4_MA1039.1	MYB4	MA1039.1	C_MYB10	5262	0.60961	308	0.70814	372	0.01823	1.14928E-25	False
MYB46_MA1040.1	MYB46	MA1040.1	C_MYB10	5055	0.52449	215	0.5996	251	0.04737	1.23652E-54	False
MYB55_MA1041.1	MYB55	MA1041.1	C_MYB55	2666	0.66625	178	0.77343	231	0.00978	8.04002E-06	False
MYB59_MA1042.1	MYB59	MA1042.1	C_MYB49	4171	0.45963	142	0.51603	153	0.07053	6.27359E-71	False
NTL9_MA1046.1	NTL9	MA1046.1	C_NTL9	9090	0.33457	98	0.39541	100	0.05138	3.66408E-73	False
ERF018_MA1048.1	ERF018	MA1048.1	C_ERF018	2261	0.92886	306	1.07336	356	-0.02268	1.32567E-16	False
RAP2-3_MA1051.1	RAP2-3	MA1051.1	C_ERF104	19852	1.17386	3910	1.34068	4774	-0.03843	8.30785E-72	False
ERF109_MA1053.1	ERF109	MA1053.1	C_ERF104	22268	1.17997	4488	1.34594	5426	-0.03686	6.17457E-74	False
WRKY12_MA1075.1	WRKY12	MA1075.1	C_WRKY31	2449	0.62294	180	0.72132	191	0.00382	4.31760E-02	False
WRKY23_MA1080.1	WRKY23	MA1080.1	C_WRKY31	4984	0.49348	213	0.59519	228	-0.00577	2.23902E-05	False
WRKY38_MA1084.1	WRKY38	MA1084.1	C_WRKY31	2611	0.55102	147	0.63039	158	0.03347	2.52339E-30	False
WRKY62_MA1091.1	WRKY62	MA1091.1	C_WRKY31	4677	0.4657	171	0.54548	192	0.02716	2.79601E-34	False
TSO1_MA1161.1	TSO1	MA1161.1	C_TCX6	31295	0.32005	228	0.36843	236	0.06756	2.24739E-112	True
TCX2_MA1162.1	TCX2	MA1162.1	C_TCX6	25756	0.31967	198	0.37285	217	0.06074	3.24971E-105	False
MYB105_MA1169.1	MYB105	MA1169.1	C_MYB105	2477	0.49186	95	0.56539	111	0.03974	1.16489E-37	False
At3g11280_MA1188.1	At3g11280	MA1188.1	C_At3g11280	12652	0.35774	132	0.40491	150	0.07634	7.46283E-94	False
AGL16_MA1199.1	AGL16	MA1199.1	C_AGL6	19996	0.40786	413	0.46169	409	0.05747	2.17877E-88	False
AGL63_MA1203.1	AGL63	MA1203.1	C_AGL6	14277	0.38995	245	0.44269	267	0.06139	1.29286E-90	False
AGL13_MA1204.1	AGL13	MA1204.1	C_AGL6	29782	0.34686	326	0.39663	325	0.06444	2.43261E-105	False
AGL6_MA1205.1	AGL6	MA1205.1	C_AGL6	30463	0.34382	329	0.39953	333	0.05681	3.15119E-103	False
RAP2-6_MA1221.1	RAP2-6	MA1221.1	C_ERF104	16578	1.17054	3273	1.32694	3959	-0.01925	8.01007E-50	False
ERF014_MA1222.1	ERF014	MA1222.1	C_ERF057	15089	1.02042	2278	1.17279	2771	-0.02764	2.07594E-52	False
ERF5_MA1225.1	ERF5	MA1225.1	C_ERF104	21980	1.0737	3740	1.22396	4504	-0.02227	2.83707E-59	False
AIL7_MA1235.1	AIL7	MA1235.1	C_AIL7	3603	0.74541	321	0.86271	404	-0.00469	2.12777E-01	False
DOF3.6_MA1274.1	DOF3.6	MA1274.1	C_DOF3.6	62141	0.35082	614	0.40943	704	0.05459	1.78811E-112	True
WRKY3_MA1309.1	WRKY3	MA1309.1	C_WRKY45	5958	0.42678	174	0.50426	189	0.02351	5.16618E-31	False
GATA20_MA1324.1	GATA20	MA1324.1	C_GATA19	2160	0.57531	131	0.66665	135	0.01378	7.17811E-10	False
ZHD9_MA1328.1	ZHD9	MA1328.1	C_otp	14094	0.32294	93	0.35981	101	0.08748	1.61102E-101	False
TGA4_MA1335.1	TGA4	MA1335.1	C_JDP2	4532	0.90654	916	0.98939	982	0.05577	1.27106E-60	False
BZIP43_MA1339.1	BZIP43	MA1339.1	C_BZIP2	5551	0.66854	472	0.77708	540	-0.00227	9.44486E-01	False
TGA9_MA1348.1	TGA9	MA1348.1	C_JDP2	4450	0.94324	937	1.02617	1000	0.05342	3.98833E-56	False
BZIP42_MA1350.1	BZIP42	MA1350.1	C_BZIP2	4751	0.67501	433	0.8009	484	-0.03481	4.07479E-43	False
TRP1_MA1352.1	TRP1	MA1352.1	C_TRP2	11766	0.42927	218	0.49134	269	0.04684	9.10950E-76	False
AT4G12670_MA1354.1	AT4G12670	MA1354.1	C_AT4G12670	11703	0.41838	201	0.47626	253	0.05977	1.78384E-82	False
TRP2_MA1356.1	TRP2	MA1356.1	C_TRP2	13264	0.41579	243	0.47961	288	0.04009	4.66753E-63	False
SOL1_MA1379.1	SOL1	MA1379.1	C_TCX6	31356	0.31734	218	0.36448	232	0.06982	1.31716E-113	True
TCX6_MA1380.1	TCX6	MA1380.1	C_TCX6	32783	0.31956	223	0.36555	233	0.07242	3.30207E-115	True
PHL7_MA1384.1	PHL7	MA1384.1	C_Zm00001d015407	6630	0.41558	124	0.456	126	0.08377	2.92105E-89	False
BPC6_MA1402.1	BPC6	MA1402.1	C_BPC1	26556	0.47721	891	0.57073	1035	0.00631	1.26459E-17	False
BPC5_MA1403.1	BPC5	MA1403.1	C_BPC1	25744	0.53133	1107	0.63209	1308	-0.00184	4.49157E-02	False
BPC1_MA1404.1	BPC1	MA1404.1	C_BPC1	36141	0.48969	1291	0.5856	1549	0.00575	9.14645E-15	False
E2FD_MA1732.1	E2FD	MA1732.1	C_E2FD	6584	0.54934	333	0.611	380	0.06672	7.29493E-72	False
ARF13_MA1686.1	ARF13	MA1686.1	C_ARF13	6383	0.69617	471	0.82655	531	-0.03295	1.50699E-50	False
ARF14_MA1687.1	ARF14	MA1687.1	C_ARF14	3939	0.92815	532	1.06652	626	-0.02186	8.94172E-27	False
AT1G19040_MA1734.1	AT1G19040	MA1734.1	C_AT1G19040	4873	0.48054	165	0.57566	190	-0.0003	9.22795E-01	False
ATMYB31_MA1738.1	ATMYB31	MA1738.1	C_ATMYB31	11299	0.50269	429	0.59903	508	0.0039	1.63706E-05	False
BRN2_MA1741.1	BRN2	MA1741.1	C_BRN2	4251	0.42865	119	0.49012	121	0.05545	2.75422E-58	False
BZIP69_MA1746.1	BZIP69	MA1746.1	C_BZIP69	10172	0.53272	444	0.66229	534	-0.05126	3.26929E-72	False
E2FC_MA1749.1	E2FC	MA1749.1	C_E2FC	7722	0.54032	379	0.61558	425	0.03818	3.78740E-54	False
E2FE_MA1750.1	E2FE	MA1750.1	C_E2FD	6584	0.54934	333	0.611	380	0.06672	7.29493E-72	False
NAC005_MA1783.1	NAC005	MA1783.1	C_NAC005	10088	0.36565	123	0.42509	126	0.05324	3.16284E-77	False
NAC011_MA1784.1	NAC011	MA1784.1	C_NAC013	7709	0.40975	154	0.46985	172	0.05825	2.73028E-76	False
NAC054_MA1788.1	NAC054	MA1788.1	C_NAC054	2819	0.51748	120	0.60778	139	0.01446	8.52210E-12	False
NAC071_MA1789.1	NAC071	MA1789.1	C_NAC071	6137	0.49216	214	0.57985	254	0.01331	5.97328E-15	False
NAC073_MA1790.1	NAC073	MA1790.1	C_NAC073	6093	0.48518	214	0.56375	251	0.03162	8.69655E-42	False
NAC087_MA1791.1	NAC087	MA1791.1	C_NAC013	4007	0.41614	87	0.47181	97	0.06796	2.25264E-69	False
NAC098_MA1792.1	NAC098	MA1792.1	C_BRN2	3200	0.47679	120	0.5562	131	0.0306	1.49180E-29	False
RAP2-7_MA1796.1	RAP2-7	MA1796.1	C_RAP2-7	1894	0.78888	183	0.89956	208	0.00136	8.85026E-01	False
TEM1_MA1800.1	TEM1	MA1800.1	C_RAV1	7773	0.41621	179	0.49397	213	0.0238	1.32954E-32	False
Zm00001d052229_MA1818.1	Zm00001d052229	MA1818.1	C_ERF104	22763	1.1597	4213	1.32295	5202	-0.03077	5.65638E-68	False
PHYPADRAFT_173530_MA1007.1	PHYPADRAFT_173530	MA1007.1	C_TINY	2174	0.94364	288	1.09052	350	-0.03418	2.54566E-29	False
PHYPADRAFT_28324_MA1023.1	PHYPADRAFT_28324	MA1023.1	C_TINY	2540	0.93361	322	1.06546	385	-0.01784	7.20349E-16	False
e_gw1.170.52.1_MA2381.1	e_gw1.170.52.1	MA2381.1	C_e_gw1.170.52.1	379305	0.47412	12732	0.55551	14414	0.0231	5.83704E-119	True
e_gw1.209.40.1_MA2382.1	e_gw1.209.40.1	MA2382.1	C_PHYPA_008731	6875	0.90491	1170	1.01537	1299	0.00375	1.59929E-03	False
e_gw1.392.16.1_MA2383.1	e_gw1.392.16.1	MA2383.1	C_e_gw1.170.52.1	115169	0.43336	2918	0.50668	3321	0.03405	1.32094E-111	True
estExt_Genewise1.C_2060077_MA2384.1	estExt_Genewise1.C_2060077	MA2384.1	C_Xbp1	4601	0.82093	535	0.96223	607	-0.03968	4.63187E-50	False
estExt_gwp_gw1.C_220046_MA2385.1	estExt_gwp_gw1.C_220046	MA2385.1	C_estExt_gwp_gw1.C_220046	156959	1.1125	31451	1.26897	36838	-0.03581	6.23610E-117	True
estExt_gwp_gw1.C_550163_MA2386.1	estExt_gwp_gw1.C_550163	MA2386.1	C_TINY	3426	0.93394	461	1.05827	516	-0.00224	2.18476E-01	False
PHYPA_008731_MA2393.1	PHYPA_008731	MA2393.1	C_PHYPA_008731	6041	0.90556	1034	1.01605	1153	0.00292	2.64267E-02	False
PpDof6_MA2394.1	PpDof6	MA2394.1	C_e_gw1.170.52.1	379305	0.47412	12732	0.55551	14414	0.0231	5.83704E-119	True
PHYPA_011264_MA2395.1	PHYPA_011264	MA2395.1	C_TINY	2540	0.93361	322	1.06546	385	-0.01784	7.20349E-16	False
PHYPADRAFT_182268_MA1008.2	PHYPADRAFT_182268	MA1008.2	C_TINY	3426	0.93394	461	1.05827	516	-0.00224	2.18476E-01	False
PHYPADRAFT_64121_MA1010.2	PHYPADRAFT_64121	MA1010.2	C_PHYPADRAFT_64121	1542	0.82408	175	0.92676	188	0.01797	1.87444E-07	False
PHYPADRAFT_143875_MA0988.2	PHYPADRAFT_143875	MA0988.2	C_PHYPA_008731	6875	0.90491	1170	1.01537	1299	0.00375	1.59929E-03	False
PHYPADRAFT_72483_MA1011.2	PHYPADRAFT_72483	MA1011.2	C_PHYPA_008731	6875	0.90491	1170	1.01537	1299	0.00375	1.59929E-03	False
PHYPADRAFT_48267_MA1021.2	PHYPADRAFT_48267	MA1021.2	C_PHYPA_008731	6041	0.90556	1034	1.01605	1153	0.00292	2.64267E-02	False
PHYPADRAFT_140773_MA0987.2	PHYPADRAFT_140773	MA0987.2	C_e_gw1.170.52.1	379305	0.47412	12732	0.55551	14414	0.0231	5.83704E-119	True
PHYPADRAFT_153324_MA0989.2	PHYPADRAFT_153324	MA0989.2	C_e_gw1.170.52.1	115169	0.43336	2918	0.50668	3321	0.03405	1.32094E-111	True
PHYPADRAFT_38837_MA1022.2	PHYPADRAFT_38837	MA1022.2	C_e_gw1.170.52.1	379305	0.47412	12732	0.55551	14414	0.0231	5.83704E-119	True
PK00315.1_MA2055.1	PK00315.1	MA2055.1	C_MBD2	9795	0.52153	416	0.64677	498	-0.04083	7.55237E-67	False
PK01144.1_MA2056.1	PK01144.1	MA2056.1	C_e_gw1.170.52.1	379305	0.47412	12732	0.55551	14414	0.0231	5.83704E-119	True
PK01630.1_MA2057.1	PK01630.1	MA2057.1	C_PHYPA_008731	2999	0.82815	383	0.95301	449	-0.00929	2.92267E-10	False
PK03929.1_MA2058.1	PK03929.1	MA2058.1	C_e_gw1.170.52.1	115169	0.43336	2918	0.50668	3321	0.03405	1.32094E-111	True
PK05432.1_MA2059.1	PK05432.1	MA2059.1	C_WRKY48	13461	0.43498	396	0.50906	423	0.033	3.36126E-64	False
PK05451.1_MA2060.1	PK05451.1	MA2060.1	C_PHYPA_008731	4746	0.94487	883	1.05684	981	0.00163	3.06449E-02	False
PK06517.1_MA2061.1	PK06517.1	MA2061.1	C_PHYPA_008731	5010	0.94773	936	1.06172	1045	-0.00204	1.55933E-03	False
PK07031.1_MA2062.1	PK07031.1	MA2062.1	C_e_gw1.170.52.1	379305	0.47412	12732	0.55551	14414	0.0231	5.83704E-119	True
PK07402.1_MA2063.1	PK07402.1	MA2063.1	C_TINY	4690	0.93769	619	1.06967	710	-0.01182	1.11572E-10	False
PK07858.1_MA2064.1	PK07858.1	MA2064.1	C_PHYPA_008731	4495	0.799	544	0.91284	622	0.00021	2.94671E-01	False
PK08602.1_MA2065.1	PK08602.1	MA2065.1	C_ERF057	9234	0.99592	1433	1.14295	1736	-0.02635	4.33561E-42	False
PK09021.1_MA2066.1	PK09021.1	MA2066.1	C_PK09021.1	2575	1.30805	896	1.39829	946	0.06627	4.02906E-59	False
PK09702.1_MA2067.1	PK09702.1	MA2067.1	C_PHYPA_008731	4175	0.94181	751	1.06294	840	-0.00227	2.34735E-01	False
PK10344.1_MA2068.1	PK10344.1	MA2068.1	C_PK10344.1	7670	0.62241	472	0.75318	556	-0.03914	2.60839E-60	False
PK10955.1_MA2069.1	PK10955.1	MA2069.1	C_e_gw1.170.52.1	115169	0.43336	2918	0.50668	3321	0.03405	1.32094E-111	True
PK15337.1_MA2070.1	PK15337.1	MA2070.1	C_e_gw1.170.52.1	379305	0.47412	12732	0.55551	14414	0.0231	5.83704E-119	True
PK15505.1_MA2071.1	PK15505.1	MA2071.1	C_PHYPA_008731	3395	0.75833	351	0.88168	419	-0.01371	5.87440E-12	False
PK16335.1_MA2072.1	PK16335.1	MA2072.1	C_MBD2	14092	0.53171	628	0.66754	759	-0.05823	6.83792E-84	True
PK16340.1_MA2073.1	PK16340.1	MA2073.1	C_e_gw1.170.52.1	379305	0.47412	12732	0.55551	14414	0.0231	5.83704E-119	True
PK17878.1_MA2074.1	PK17878.1	MA2074.1	C_ERF104	14260	1.19808	2952	1.3535	3528	-0.01915	5.19232E-38	False
PK18009.1_MA2075.1	PK18009.1	MA2075.1	C_PHYPA_008731	2183	0.71337	201	0.81563	227	0.00262	7.76503E-03	False
PK18401.1_MA2076.1	PK18401.1	MA2076.1	C_PHYPA_008731	3948	0.79401	457	0.92069	540	-0.01908	4.41502E-20	False
PK18474.1_MA2077.1	PK18474.1	MA2077.1	C_PHYPA_008731	4495	0.799	544	0.91284	622	0.00021	2.94671E-01	False
