"","seqnames","start","end","width","strand","Conc","Conc_good","Conc_poor","Fold","p.value","FDR","G08CD4_S145927","G09CD4_S145929","G48CD4_S145936","G58CD4_S145925","G70CD4_S145923","G44CD4_S145919","G50CD4_S145934","G52CD4_S145933","G81CD4_S145921","GREAT_SYMBOL","Distance","Significance","negLog10Pval","negLog10Pval_capped","Capped"
"7513","chr19",49506667,49507067,401,"*",4.67123493812028,4.64808150115387,4.699663782643,0.160882592217968,0.552828098613429,0.999820495462944,21.01,28.74,17.34,31.64,26.64,29.01,16.19,37.77,20.98,"FCGRT","-5412","Not Significant",0.257409891171786,0.257409891171786,"Not Capped"
"7539","chr3",136861914,136862314,401,"*",6.99366555041952,6.94954418113123,7.04698490850289,0.115736020154027,0.553631516042002,0.999820495462944,103.56,141.65,85.5,155.95,131.35,147.61,82.41,192.18,106.75,"NCK1","-94","Not Significant",0.25677919518868,0.25677919518868,"Not Capped"
"7544","chr10",114084747,114085147,401,"*",3.9343296137886,3.93909777629201,3.92834716380914,0.222420358818505,0.553728618257537,0.999820495462944,12.85,17.58,10.61,19.35,16.3,16.99,9.49,22.13,12.29,"ADRB1","+40891","Not Significant",0.256703030343678,0.256703030343678,"Not Capped"
"7572","chr8",118621863,118622263,401,"*",5.45896792582762,5.41969038250939,5.50660726367729,0.125940878245368,0.554419442858122,0.999820495462944,35.86,49.06,29.61,54.01,45.49,50.75,28.33,66.07,36.7,"TNFRSF11B","+330137","Not Significant",0.256161547916571,0.256161547916571,"Not Capped"
"7585","chr16",69330391,69330791,401,"*",5.90677838454519,5.75153239887854,6.07993900517606,-0.114828167762832,0.554901905090559,0.999820495462944,45.14,61.74,37.27,67.97,57.25,75.51,42.16,98.31,54.61,"PDF","+4","Not Significant",0.255783784162412,0.255783784162412,"Not Capped"
"7598","chr17",43943883,43944283,401,"*",4.20853709575074,4.01301106756329,4.42071039977901,-0.193186505910081,0.555219397262356,0.999820495462944,13.53,18.5,11.17,20.37,17.16,23.91,13.35,31.13,17.29,"PPY","-1809","Not Significant",0.255535369684235,0.255535369684235,"Not Capped"
"7613","chr3",72087934,72088334,401,"*",3.68720889401521,3.45930686177391,3.92923863499499,-0.254256184908275,0.555658407031487,0.999820495462944,9.22,12.61,7.61,13.88,11.69,17.01,9.49,22.14,12.3,"PROK2","-303073","Not Significant",0.255192110453699,0.255192110453699,"Not Capped"
"7631","chr7",30682169,30682569,401,"*",4.44331189344593,4.25704426711973,4.64670647651086,-0.175192524781605,0.556227401062347,0.999820495462944,16.02,21.91,13.23,24.12,20.32,27.96,15.61,36.4,20.22,"CRHR2","+17734","Not Significant",0.254747620583228,0.254747620583228,"Not Capped"
"7649","chr7",139109549,139109949,401,"*",6.09336848535366,6.04726067459354,6.14900526688165,0.111333689601686,0.556676594555161,0.999820495462944,55.41,75.79,45.75,83.44,70.28,79.21,44.22,103.13,57.29,"ZC3HAV1","-101","Not Significant",0.25439703820308,0.25439703820308,"Not Capped"
"7661","chr1",58754623,58755023,401,"*",3.32064039943406,3.06811178016599,3.58454036924019,-0.298751142876449,0.557255950295214,0.999820495462944,7.03,9.61,5.8,10.58,8.91,13.39,7.48,17.43,9.68,"JUN","+29504","Not Significant",0.253945285491816,0.253945285491816,"Not Capped"
"7705","chr8",75783751,75784151,401,"*",3.51947920152553,3.2803138145567,3.77159915705242,-0.275064815966861,0.558385845040335,0.999820495462944,8.14,11.13,6.72,12.26,10.32,15.24,8.51,19.85,11.03,"HNF4G","+244082","Not Significant",0.253065599515969,0.253065599515969,"Not Capped"
"7720","chr20",46014098,46014498,401,"*",5.0250311969302,4.85612365730893,5.21166486241999,-0.141682642556455,0.558695356544056,0.999820495462944,24.27,33.19,20.03,36.54,30.78,41.36,23.09,53.85,29.91,"MMP9","+5390","Not Significant",0.252824938154197,0.252824938154197,"Not Capped"
"7725","chr2",113005818,113006218,401,"*",3.03227959016953,3.09336324577485,2.95209810413468,0.348589244651975,0.558915450161616,0.999820495462944,7.15,9.78,5.9,10.77,9.07,8.64,4.82,11.25,6.25,"IL36A","+557","Not Significant",0.252653884967756,0.252653884967756,"Not Capped"
"7746","chr19",49422778,49423178,401,"*",3.84631419416041,3.85480292666799,3.83563255446532,0.230185666008831,0.559550858562838,0.999820495462944,12.12,16.58,10.01,18.25,15.37,15.94,8.9,20.75,11.53,"PTH2","+463","Not Significant",0.252160433551399,0.252160433551399,"Not Capped"
"7767","chr10",6401747,6402147,401,"*",4.05186428718705,4.22506102925952,3.80128234599116,0.6322082463507,0.075550591351407,0.999820495462944,15.67,21.43,12.94,23.6,19.87,15.56,8.69,20.26,11.25,"PRKCQ","+178354","Not Significant",1.12176213199143,1.12176213199143,"Not Capped"
"7773","chr17",35969495,35969895,401,"*",3.63459760834493,3.40602174546661,3.8772352103432,-0.254839719748041,0.560231960860064,0.999820495462944,8.88,12.15,7.33,13.37,11.26,16.4,9.16,21.36,11.86,"CCL16","+11801","Not Significant",0.251632118594884,0.251632118594884,"Not Capped"
"7774","chr3",8769176,8769576,401,"*",4.16413343187409,3.96645282626062,4.37833401229471,-0.196931618663816,0.560241851703899,0.999820495462944,13.1,17.92,10.81,19.72,16.61,23.22,12.96,30.22,16.79,"OXTR","+241","Not Significant",0.251624451233362,0.251624451233362,"Not Capped"
"7782","chr3",24486025,24486425,401,"*",3.14461556717037,3.19871353482063,3.07400935477994,0.332934567344492,0.560490628789716,0.999820495462944,7.69,10.52,6.35,11.58,9.76,9.4,5.25,12.24,6.8,"THRB","+8597","Not Significant",0.251431644262475,0.251431644262475,"Not Capped"
"7786","chr7",139035599,139035999,401,"*",4.71356043346255,4.53724325322835,4.90739653282498,-0.156086506223979,0.560612165000141,0.999820495462944,19.45,26.61,16.06,29.3,24.67,33.5,18.7,43.61,24.23,"ZC3HAV1L","+230","Not Significant",0.251337482503111,0.251337482503111,"Not Capped"
"7810","chr16",73795076,73795476,401,"*",2.8953339712427,2.59974225426384,3.1958412383755,-0.37672343816801,0.561266234704212,0.999820495462944,5.08,6.95,4.19,7.65,6.44,10.23,5.71,13.32,7.4,"PSMD7","-501499","Not Significant",0.250831083778405,0.250831083778405,"Not Capped"
"7811","chr4",156724068,156724468,401,"*",3.95490640874492,3.95754699045341,3.95159887053256,0.217811013627017,0.561313613006279,0.999820495462944,13.02,17.81,10.75,19.6,16.51,17.27,9.64,22.49,12.49,"PDGFC","+247126","Not Significant",0.250794425120753,0.250794425120753,"Not Capped"
"7817","chr9",5178287,5178687,401,"*",4.39225995559665,4.37631323734065,4.41194863166125,0.17656785624148,0.56141952051945,0.999820495462944,17.4,23.8,14.37,26.2,22.07,23.76,13.27,30.94,17.18,"INSL6","+7181","Not Significant",0.250712491048755,0.250712491048755,"Not Capped"
"7826","chr1",41545359,41545759,401,"*",2.8573480987848,2.56382978597702,3.15613856158252,-0.372322874750404,0.561652489017399,0.999820495462944,4.95,6.78,4.09,7.46,6.28,9.95,5.56,12.96,7.2,"EDN2","-60888","Not Significant",0.250532312157805,0.250532312157805,"Not Capped"
"7833","chr5",35864140,35864540,401,"*",2.75808439354219,2.45157119560932,3.06756087415423,-0.395523760388319,0.561766794164818,0.999820495462944,4.58,6.27,3.78,6.9,5.81,9.36,5.22,12.18,6.77,"IL7R","+7491","Not Significant",0.250443935367961,0.250443935367961,"Not Capped"
"7845","chr3",105868911,105869311,401,"*",6.45269332399929,6.40515105607442,6.50999928207098,0.10829125835454,0.562257790478812,0.999820495462944,71.01,97.13,58.62,106.93,90.06,101.73,56.8,132.45,73.57,"CBLB","-68","Not Significant",0.250064518393851,0.250064518393851,"Not Capped"
"7849","chr15",78437916,78438316,401,"*",6.50414710582383,6.45657925945433,6.56148279515858,0.108224692915641,0.56234446765404,0.999820495462944,73.58,100.65,60.75,110.81,93.33,105.43,58.86,137.26,76.25,"IREB2","-73","Not Significant",0.249997573091704,0.249997573091704,"Not Capped"
"7871","chr19",38361690,38362090,401,"*",4.82259250269756,4.64990258138416,5.01291189161179,-0.149010799885998,0.562893902664114,0.999820495462944,21.03,28.77,17.37,31.68,26.68,36.04,20.12,46.92,26.06,"PSMD8","-12646","Not Significant",0.249573455645485,0.249573455645485,"Not Capped"
"7872","chr1",107737985,107738385,401,"*",2.25666522623797,2.37214776463007,2.09795943685164,0.476162011173487,0.562898573339632,0.999820495462944,4.34,5.93,3.58,6.53,5.5,4.78,2.67,6.22,3.46,"VAV3","+226959","Not Significant",0.249569852053087,0.249569852053087,"Not Capped"
"7878","chr2",205815507,205815907,401,"*",2.78432134447956,2.48082753557189,3.09133051592865,-0.390539576427435,0.563223894247277,0.999820495462944,4.68,6.4,3.86,7.04,5.93,9.51,5.31,12.39,6.88,"NRP2","+133207","Not Significant",0.249318928937644,0.249318928937644,"Not Capped"
"7899","chr22",17766410,17766810,401,"*",3.31230870051527,3.06312072695983,3.57328301518835,-0.293234605839687,0.564047708771771,0.999820495462944,7,9.58,5.78,10.55,8.88,13.29,7.42,17.3,9.61,"BID","+7406","Not Significant",0.248684160591073,0.248684160591073,"Not Capped"
"7912","chr2",32946616,32947016,401,"*",4.08979192756276,3.88810721775639,4.3077444783772,-0.205005738035419,0.564306164486929,0.999820495462944,12.4,16.97,10.24,18.68,15.73,22.11,12.34,28.78,15.99,"LTBP1","-156","Not Significant",0.248485205466209,0.248485205466209,"Not Capped"
"7916","chr4",87985524,87985924,401,"*",4.02004996873764,4.0190369005894,4.02131530436103,0.209264363362142,0.564398766365271,0.999820495462944,13.58,18.58,11.21,20.46,17.23,18.13,10.12,23.6,13.11,"SPP1","+10036","Not Significant",0.248413944175913,0.248413944175913,"Not Capped"
"7943","chr9",21444273,21444673,401,"*",4.83747949964595,4.8083866128722,4.87303951689031,0.147899773252803,0.565071283730299,0.999820495462944,23.48,32.11,19.38,35.35,29.78,32.71,18.26,42.59,23.66,"IFNA1","+4019","Not Significant",0.24789676248507,0.24789676248507,"Not Capped"
"7966","chr18",60593221,60593621,401,"*",3.2649169098251,3.01326300751283,3.5280520515238,-0.297311903512251,0.565699232992357,0.999820495462944,6.76,9.25,5.58,10.19,8.58,12.88,7.19,16.77,9.31,"MC4R","-220646","Not Significant",0.247414410100695,0.247414410100695,"Not Capped"
"7994","chr2",156332680,156333080,401,"*",6.53617796571557,6.48810703580601,6.5940981857258,0.107151387358191,0.566446543573407,0.999820495462944,75.21,102.88,62.09,113.26,95.39,107.84,60.21,140.4,77.99,"NR4A2","-164","Not Significant",0.246841068901226,0.246841068901226,"Not Capped"
"8045","chr18",14010595,14010995,401,"*",2.20520439941282,2.33851202757682,2.01912831475871,0.516947632901724,0.567366639079226,0.999820495462944,4.24,5.8,3.5,6.38,5.37,4.52,2.53,5.89,3.27,"MC2R","-95255","Not Significant",0.246136204123094,0.246136204123094,"Not Capped"
"8047","chr12",54701726,54702126,401,"*",3.38358726732388,3.14355130866942,3.63648092791529,-0.276192644566474,0.567468212942795,0.999820495462944,7.4,10.13,6.11,11.15,9.39,13.88,7.75,18.07,10.04,"DCD","-53433","Not Significant",0.246058460707842,0.246058460707842,"Not Capped"
"8065","chr7",132699674,132700074,401,"*",3.03647482648573,3.09305221574442,2.96248264588382,0.339109779837464,0.567894696005748,0.999820495462944,7.15,9.78,5.9,10.77,9.07,8.7,4.86,11.33,6.29,"PLXNA4","-122573","Not Significant",0.245732187499307,0.245732187499307,"Not Capped"
"8073","chr9",89408841,89409241,401,"*",4.30047140421504,4.28668931368286,4.31751590839389,0.181438830031125,0.568243473907674,0.999820495462944,16.35,22.37,13.5,24.63,20.74,22.26,12.43,28.98,16.1,"SEMA4D","+9792","Not Significant",0.24546554330587,0.24546554330587,"Not Capped"
"8089","chr1",186747655,186748055,401,"*",3.44246037687157,3.19800869851011,3.69926489208581,-0.284211269878862,0.568800699545293,0.999820495462944,7.69,10.52,6.35,11.58,9.75,14.5,8.09,18.88,10.49,"PTGS2","-67428","Not Significant",0.245039878156501,0.245039878156501,"Not Capped"
"8091","chr12",103319642,103320042,401,"*",3.13408213004843,2.86888070469365,3.40896613577412,-0.322518174570732,0.568901626690527,0.999820495462944,6.12,8.37,5.05,9.22,7.76,11.86,6.62,15.44,8.57,"STAB2","-267431","Not Significant",0.244962824429258,0.244962824429258,"Not Capped"
"8121","chr2",96962844,96963244,401,"*",6.09846111206779,6.05052143485409,6.1562288725985,0.107374056548741,0.569447332288701,0.999820495462944,55.53,75.96,45.85,83.63,70.43,79.61,44.45,103.65,57.57,"SEMA4C","-93073","Not Significant",0.244546437263766,0.244546437263766,"Not Capped"
"8127","chr17",34424444,34424844,401,"*",3.3819556919637,3.41366352212434,3.34131506061005,0.281902825231407,0.569553909549992,0.999820495462944,8.93,12.21,7.37,13.45,11.32,11.31,6.32,14.73,8.18,"CCL1","-61413","Not Significant",0.244465162696347,0.244465162696347,"Not Capped"
"8149","chr5",42581894,42582294,401,"*",3.8636632266597,3.65133051889285,4.09149595863394,-0.224746307742598,0.570039763545388,0.999820495462944,10.53,14.4,8.69,15.85,13.35,19.03,10.62,24.78,13.76,"GHR","+157642","Not Significant",0.244094848738,0.244094848738,"Not Capped"
"8151","chr2",191020191,191020591,401,"*",6.22083375417477,6.1728871060454,6.27860961268105,0.107414952670247,0.570067910465784,0.999820495462944,60.45,82.69,49.91,91.03,76.67,86.66,48.38,112.83,62.67,"STAT1","-6141","Not Significant",0.244073405057738,0.244073405057738,"Not Capped"
"8166","chr12",53379703,53380103,401,"*",7.28965666237808,7.24524735070543,7.34331236862634,0.115140939044878,0.570519280564564,0.999820495462944,127.11,173.88,104.95,191.43,161.23,181.27,101.2,236,131.09,"SP1","-291","Not Significant",0.243729674118147,0.243729674118147,"Not Capped"
"8169","chr19",41353859,41354259,401,"*",6.51517086146668,6.56744651845386,6.44704449423644,0.333246484304034,0.0772475422140188,0.999820495462944,79.46,108.69,65.6,119.66,100.79,97.39,54.37,126.8,70.43,"TGFB1","-148","Not Significant",1.11211532963607,1.11211532963607,"Not Capped"
"8187","chr10",6473571,6473971,401,"*",3.91276627446734,3.70706358826669,4.13446359916509,-0.212452600517972,0.571220849705001,0.999820495462944,10.94,14.97,9.03,16.48,13.88,19.6,10.94,25.52,14.18,"PRKCQ","+106530","Not Significant",0.243195949084515,0.243195949084515,"Not Capped"
"8197","chr6",160520144,160520544,401,"*",5.12689871254293,5.09037458984507,5.17129075978461,0.131953496521186,0.571617342564878,0.999820495462944,28.54,39.04,23.57,42.99,36.2,40.22,22.46,52.37,29.09,"LPA","+143915","Not Significant",0.242894603418555,0.242894603418555,"Not Capped"
"8239","chr1",206809245,206809645,401,"*",3.74968259513061,3.53181216777523,3.98259855292805,-0.235466109720032,0.572544330808996,0.999820495462944,9.69,13.26,8,14.59,12.29,17.65,9.85,22.97,12.76,"IL19","+10575","Not Significant",0.24219088124945,0.24219088124945,"Not Capped"
"8247","chr3",105997289,105997689,401,"*",3.47192588369261,3.50054714542001,3.43533186159503,0.275362659099325,0.572695167554797,0.999820495462944,9.48,12.97,7.83,14.28,12.03,12.08,6.74,15.72,8.73,"CBLB","-128446","Not Significant",0.242076481480944,0.242076481480944,"Not Capped"
"8251","chr1",202958190,202958590,401,"*",6.70710412089438,6.55653941403318,6.87558930023049,-0.105634386387142,0.572769009226201,0.999820495462944,78.86,107.87,65.11,118.76,100.03,131.07,73.18,170.65,94.79,"ADIPOR1","-1","Not Significant",0.242020488406486,0.242020488406486,"Not Capped"
"8276","chr5",55982868,55983268,401,"*",3.45490956068448,3.4794145623177,3.42368112650013,0.265864529020788,0.573404490170525,0.999820495462944,9.34,12.78,7.72,14.07,11.85,11.98,6.69,15.6,8.66,"IL6ST","+11925","Not Significant",0.241538910537343,0.241538910537343,"Not Capped"
"8279","chr8",55880284,55880684,401,"*",3.85788818320884,3.64736136143896,4.08405512658022,-0.221602032894695,0.573479875834506,0.999820495462944,10.5,14.36,8.67,15.81,13.32,18.93,10.57,24.65,13.69,"LYN","+671","Not Significant",0.241481817461704,0.241481817461704,"Not Capped"
"8293","chr5",96862447,96862847,401,"*",2.86205170165689,2.57431753307078,3.15602887943301,-0.362599123997058,0.573815070757693,0.999820495462944,4.99,6.83,4.12,7.51,6.33,9.95,5.55,12.95,7.2,"ERAP2","-13292","Not Significant",0.241228049570411,0.241228049570411,"Not Capped"
"8297","chr10",6593199,6593599,401,"*",4.42687013926503,4.40705857659769,4.45125803366201,0.168162635269801,0.574010816711529,0.999820495462944,17.77,24.31,14.68,26.77,22.55,24.42,13.63,31.79,17.66,"PRKCQ","-13098","Not Significant",0.241079923640585,0.241079923640585,"Not Capped"
"8318","chr3",46538842,46539242,401,"*",5.39087286019116,5.34958715264723,5.44087206317296,0.121622529885426,0.574335383087867,0.999820495462944,34.16,46.73,28.2,51.45,43.33,48.49,27.07,63.13,35.07,"TDGF1","-38195","Not Significant",0.240834427308497,0.240834427308497,"Not Capped"
"8358","chr19",7293969,7294369,401,"*",4.08599342273201,3.88780207611056,4.30067370685909,-0.198134933085001,0.575256420240958,0.999820495462944,12.4,16.96,10.24,18.68,15.73,22,12.28,28.64,15.91,"INSR","-135","Not Significant",0.240138525619491,0.240138525619491,"Not Capped"
"8373","chrX",103918923,103919323,401,"*",4.56174201145656,4.53733268724255,4.59168412466039,0.158120647612021,0.575813675652713,0.999820495462944,19.45,26.61,16.06,29.3,24.68,26.92,15.03,35.04,19.46,"TMSB15B","-43546","Not Significant",0.239718024782737,0.239718024782737,"Not Capped"
"8426","chr16",81746199,81746599,401,"*",4.56371024760727,4.53906731449844,4.59393352531629,0.15764929409456,0.577337677415184,0.999820495462944,19.48,26.64,16.08,29.33,24.71,26.96,15.05,35.1,19.5,"PLCG2","-32859","Not Significant",0.238570099249052,0.238570099249052,"Not Capped"
"8434","chr4",119374555,119374955,401,"*",3.04459955600419,3.09876827770924,2.97389691049567,0.332461891189389,0.577689171451111,0.999820495462944,7.18,9.82,5.93,10.81,9.1,8.77,4.9,11.42,6.34,"FABP2","-52365","Not Significant",0.238305773055965,0.238305773055965,"Not Capped"
"8445","chr6",33322947,33323347,401,"*",6.79599411077469,6.74724433257766,6.85470238379515,0.105727868234345,0.578110158521016,0.999820495462944,90.01,123.12,74.31,135.55,114.16,129.19,72.13,168.2,93.43,"DAXX","-133","Not Significant",0.237989399158253,0.237989399158253,"Not Capped"
"8494","chr1",212432709,212433109,401,"*",5.83635432698456,5.7888571445312,5.8936078769047,0.108272238652599,0.579348106526364,0.999820495462944,46.32,63.36,38.24,69.76,58.75,66.36,37.05,86.4,47.99,"NENF","+22","Not Significant",0.237060408094223,0.237060408094223,"Not Capped"
"8515","chr17",45277163,45277563,401,"*",4.31127972228792,4.12544313441676,4.51426291621994,-0.174263539496582,0.579994424878085,0.999820495462944,14.62,20,12.07,22.02,18.55,25.51,14.24,33.21,18.45,"MAP3K14","+13613","Not Significant",0.236576181016926,0.236576181016926,"Not Capped"
"8519","chr19",17405349,17405749,401,"*",4.61319581286471,4.73094295995501,4.45105998361382,0.490569974996669,0.079078367689377,0.999820495462944,22.25,30.43,18.37,33.51,28.22,24.42,13.63,31.79,17.66,"BST2","+99","Not Significant",1.10194230383501,1.10194230383501,"Not Capped"
"8535","chr17",78352910,78353310,401,"*",5.17079547425353,5.00953257138584,5.34992123069187,-0.126644442324519,0.580672054993085,0.999820495462944,26.99,36.92,22.28,40.64,34.23,45.52,25.42,59.27,32.92,"SOCS3","+6967","Not Significant",0.23606907400857,0.23606907400857,"Not Capped"
"8538","chr17",42107696,42108096,401,"*",5.7371087831209,5.58444716419185,5.90769200959704,-0.109702906791171,0.580733371974715,0.999820495462944,40.2,54.99,33.19,60.54,50.99,67.01,37.41,87.25,48.46,"DHX58","+4837","Not Significant",0.236023216418834,0.236023216418834,"Not Capped"
