"","seqnames","start","end","width","strand","Conc","Conc_good","Conc_poor","Fold","p.value","FDR","G08CD4_S145927","G09CD4_S145929","G48CD4_S145936","G58CD4_S145925","G70CD4_S145923","G44CD4_S145919","G50CD4_S145934","G52CD4_S145933","G81CD4_S145921","GREAT_SYMBOL","Distance","Significance","negLog10Pval","negLog10Pval_capped","Capped"
"29178","chr3",70550772,70551172,401,"*",4.29211452516506,4.00761888475081,4.58338125815234,-0.360381896660909,0.259411306844714,0.999820495462944,13.48,18.43,11.13,20.29,17.09,26.76,14.94,34.84,19.35,"MITF","+811537","Not Significant",0.586011098439874,0.586011098439874,"Not Capped"
"29181","chr19",1592488,1592888,401,"*",5.89387028325555,5.68614818704197,6.11744211987203,-0.21755260614615,0.259506912271876,0.999820495462944,43.14,59.01,35.62,64.96,54.71,77.5,43.27,100.9,56.05,"MBD3","+20","Not Significant",0.585851069717056,0.585851069717056,"Not Capped"
"29194","chr3",187971289,187971689,401,"*",3.16976973493473,2.73430829611918,3.57650066733275,-0.619956247618284,0.259898121566212,0.999820495462944,5.58,7.63,4.6,8.4,7.07,13.32,7.43,17.34,9.63,"BCL6","-225762","Not Significant",0.585196859384623,0.585196859384623,"Not Capped"
"29216","chr1",58881794,58882194,401,"*",3.36046498064695,3.50904069499439,3.15024722020155,0.564880010433363,0.260655005130949,0.999820495462944,9.54,13.05,7.88,14.36,12.1,9.91,5.53,12.9,7.17,"JUN","-97667","Not Significant",0.583933931278369,0.583933931278369,"Not Capped"
"29226","chr2",42593634,42594034,401,"*",2.55057522959056,1.94469585370629,3.06523942567719,-0.889127064369388,0.260906985476305,0.999820495462944,3.23,4.41,2.66,4.86,4.09,9.34,5.22,12.16,6.76,"MTA3","+25088","Not Significant",0.583514293022433,0.583514293022433,"Not Capped"
"29238","chr16",67017892,67018292,401,"*",5.2573521753592,5.03190632222462,5.49716162290321,-0.251166876042835,0.261493793177655,0.999820495462944,27.41,37.49,22.63,41.28,34.77,50.42,28.15,65.64,36.46,"CBFB","-11153","Not Significant",0.582538615097608,0.582538615097608,"Not Capped"
"29244","chr19",34926766,34927166,401,"*",4.28573039768088,4.00212029355404,4.57625404349482,-0.358636796158895,0.261625935646226,0.999820495462944,13.42,18.36,11.08,20.22,17.03,26.63,14.87,34.67,19.26,"ZNF30","+63","Not Significant",0.582319205494093,0.582319205494093,"Not Capped"
"29248","chr2",59944710,59945110,401,"*",3.36942440421659,2.95471220644241,3.76150942386164,-0.586693857915312,0.261750107881555,0.999820495462944,6.5,8.89,5.36,9.78,8.24,15.14,8.45,19.71,10.95,"BCL11A","+608588","Not Significant",0.582113130652542,0.582113130652542,"Not Capped"
"29278","chr4",108172948,108173348,401,"*",5.41521709184234,5.42801287862781,5.39906109200247,0.241616973673193,0.262496643913283,0.999820495462944,36.07,49.34,29.78,54.32,45.75,47.1,26.3,61.32,34.06,"LEF1","-4726","Not Significant",0.580876244788536,0.580876244788536,"Not Capped"
"29290","chr17",47889882,47890282,401,"*",4.74034223602226,4.49019787103362,5.00215543356309,-0.297199113405292,0.262895242581039,0.999820495462944,18.83,25.76,15.55,28.36,23.88,35.77,19.97,46.58,25.87,"SP2","-6068","Not Significant",0.580217272925578,0.580217272925578,"Not Capped"
"29310","chr4",184498206,184498606,401,"*",3.12048288699058,2.64967773504279,3.55135450059825,-0.677461968971153,0.263335014302648,0.999820495462944,5.26,7.19,4.34,7.92,6.67,13.09,7.31,17.04,9.46,"IRF2","-23826","Not Significant",0.57949139115061,0.57949139115061,"Not Capped"
"29311","chr4",80184033,80184433,401,"*",6.00887198067851,6.00985426135528,6.00764318858396,0.21509245606319,0.263339660454368,0.999820495462944,53.99,73.85,44.57,81.3,68.48,71.82,40.1,93.51,51.94,"PRDM8","-1037","Not Significant",0.579483728742862,0.579483728742862,"Not Capped"
"29331","chr6",28349808,28350208,401,"*",4.69169279973751,4.43929217605733,4.9554809080488,-0.301483676197936,0.263862384329682,0.999820495462944,18.18,24.86,15.01,27.37,23.05,34.63,19.34,45.09,25.05,"ZKSCAN3","+58","Not Significant",0.578622517481465,0.578622517481465,"Not Capped"
"29336","chr14",58310680,58311080,401,"*",2.29164511910694,1.61139751968345,2.84738991957305,-0.994773420493775,0.264067033452737,0.999820495462944,2.56,3.5,2.11,3.86,3.25,8.03,4.49,10.46,5.81,"ARID4A","+12495","Not Significant",0.578285813420932,0.578285813420932,"Not Capped"
"29337","chr15",60916828,60917228,401,"*",4.83888392095963,4.59507405581842,5.09512140430019,-0.285599071415467,0.264095495803128,0.999820495462944,20.25,27.7,16.72,30.49,25.68,38.15,21.3,49.68,27.59,"RORA","-289565","Not Significant",0.57823900570155,0.57823900570155,"Not Capped"
"29355","chr18",3450149,3450549,401,"*",5.11837559877362,5.14042752468551,5.09032806717562,0.262546205530626,0.264489578401958,0.999820495462944,29.55,40.42,24.4,44.5,37.48,38.03,21.23,49.51,27.5,"TGIF1","-1328","Not Significant",0.57759143565787,0.57759143565787,"Not Capped"
"29364","chr7",245588,245988,401,"*",3.57238206439514,3.20594326493001,3.92895567628037,-0.504622771133958,0.264827042331331,0.999820495462944,7.73,10.58,6.38,11.64,9.81,17,9.49,22.14,12.3,"FOXL3","-44382","Not Significant",0.577037669777546,0.577037669777546,"Not Capped"
"29366","chr17",2089465,2089865,401,"*",4.62080831675677,4.6641207212114,4.56477263047672,0.31115401028505,0.264870678551779,0.999820495462944,21.24,29.06,17.54,31.99,26.94,26.42,14.75,34.39,19.11,"HIC1","+33355","Not Significant",0.576966115874076,0.576966115874076,"Not Capped"
"29380","chr14",68676007,68676407,401,"*",3.22116049832586,2.79046730035158,3.62455745343719,-0.61250012066505,0.265301639045109,0.999820495462944,5.8,7.93,4.79,8.73,7.35,13.77,7.69,17.92,9.96,"ZFP36L1","+117033","Not Significant",0.576260066919113,0.576260066919113,"Not Capped"
"29385","chr14",75542742,75543142,401,"*",4.69103891640145,4.43988500281029,4.95373649126928,-0.299087975970975,0.265403984773525,0.999820495462944,18.18,24.87,15.01,27.38,23.06,34.59,19.31,45.04,25.02,"BATF","+20517","Not Significant",0.576092560928396,0.576092560928396,"Not Capped"
"29391","chr3",169381391,169381791,401,"*",2.78344525575558,2.26524490789092,3.2451803376372,-0.752509300707129,0.265727703348036,0.999820495462944,4.03,5.51,3.33,6.07,5.11,10.58,5.91,13.78,7.65,"MECOM","-235286","Not Significant",0.575563166011268,0.575563166011268,"Not Capped"
"29398","chr11",128522243,128522643,401,"*",5.83237394621209,5.83581879059037,5.82805629124497,0.220617215288244,0.266001890390018,0.999820495462944,47.85,65.46,39.51,72.06,60.7,63.41,35.4,82.56,45.86,"ETS1","+65115","Not Significant",0.575115276966541,0.575115276966541,"Not Capped"
"29439","chr19",9674894,9675294,401,"*",4.26930317311889,4.33211013402735,4.18674257592364,0.356592177436599,0.267500506009109,0.999820495462944,16.88,23.08,13.93,25.41,21.4,20.33,11.35,26.47,14.7,"ZNF562","-50","Not Significant",0.57267539212217,0.57267539212217,"Not Capped"
"29448","chr9",92877899,92878299,401,"*",5.43645021473998,5.44789768565388,5.42201194734949,0.238518264323964,0.267709890283122,0.999820495462944,36.57,50.02,30.19,55.07,46.39,47.86,26.72,62.31,34.61,"ZNF484","-61","Not Significant",0.572335583926849,0.572335583926849,"Not Capped"
"29452","chr8",64182547,64182947,401,"*",3.79458486722685,3.46033432028678,4.12629570071936,-0.448364760583177,0.267906605559846,0.999820495462944,9.22,12.61,7.61,13.89,11.7,19.49,10.88,25.38,14.1,"BHLHE22","-397620","Not Significant",0.572016578206556,0.572016578206556,"Not Capped"
"29454","chr6",136289676,136290076,401,"*",7.29194325368304,7.29881315874507,7.28330961186908,0.228619207443586,0.267937936688066,0.999820495462944,131.92,180.45,108.92,198.67,167.32,173.88,97.08,226.39,125.75,"BCLAF1","-25","Not Significant",0.571965791327003,0.571965791327003,"Not Capped"
"29467","chr19",45469107,45469507,401,"*",7.17222062476768,7.17604603007892,7.16742455980103,0.221728293861555,0.268412437318306,0.999820495462944,121.16,165.73,100.03,182.46,153.68,160.46,89.58,208.91,116.04,"FOSB","+1312","Not Significant",0.571197364309433,0.571197364309433,"Not Capped"
"29474","chr1",90508012,90508412,401,"*",3.43031173122742,3.0269109278711,3.81425938462691,-0.566871741815836,0.268658278442283,0.999820495462944,6.83,9.34,5.64,10.28,8.66,15.7,8.77,20.44,11.36,"BARHL2","+209025","Not Significant",0.570799772529089,0.570799772529089,"Not Capped"
"29477","chr10",96923938,96924338,401,"*",2.62560333756218,2.86569734734767,2.25538047428152,0.805314074177391,0.268711049560139,0.999820495462944,6.11,8.35,5.04,9.2,7.75,5.33,2.98,6.94,3.85,"LCOR","-57146","Not Significant",0.570714474749077,0.570714474749077,"Not Capped"
"29489","chr8",123274179,123274579,401,"*",6.43277902592606,6.2317634972082,6.65010593580042,-0.20475444549262,0.269017041029047,0.999820495462944,62.96,86.13,51.99,94.82,79.86,112.11,62.59,145.96,81.08,"ZHX1","+108","Not Significant",0.57022020850885,0.57022020850885,"Not Capped"
"29529","chr14",28210424,28210824,401,"*",3.22705498017622,2.81022836476254,3.62064898601347,-0.589043150692402,0.270005104844158,0.999820495462944,5.88,8.04,4.85,8.85,7.45,13.73,7.67,17.88,9.93,"FOXG1","-554764","Not Significant",0.568628024786603,0.568628024786603,"Not Capped"
"29533","chr1",156480733,156481133,401,"*",5.20748517408903,5.22467345046388,5.18570779040455,0.251389311843501,0.270107044085268,0.999820495462944,31.33,42.85,25.87,47.18,39.74,40.63,22.68,52.89,29.38,"MEF2D","+19895","Not Significant",0.56846408975749,0.56846408975749,"Not Capped"
"29536","chr11",34586011,34586411,401,"*",3.56976769144378,3.20873036852878,3.92223732644912,-0.494635625821028,0.270128560070893,0.999820495462944,7.75,10.6,6.4,11.67,9.82,16.92,9.45,22.03,12.24,"EHF","-46253","Not Significant",0.568429496429088,0.568429496429088,"Not Capped"
"29551","chr19",39988805,39989205,401,"*",2.93771026332897,3.15263415749544,2.61433269088058,0.7376447923355,0.270707889347523,0.999820495462944,7.45,10.19,6.15,11.22,9.45,6.84,3.82,8.9,4.94,"ZNF546","-8071","Not Significant",0.567499087228505,0.567499087228505,"Not Capped"
"29554","chr11",46237994,46238394,401,"*",5.03173095479247,4.79948507208503,5.27766981714681,-0.263857963161769,0.270794792718585,0.999820495462944,23.33,31.91,19.26,35.14,29.59,43.3,24.17,56.38,31.31,"CREB3L1","-39467","Not Significant",0.567359691225179,0.567359691225179,"Not Capped"
"29572","chr16",79861716,79862116,401,"*",2.60296303677198,2.84586673701163,2.22736336978111,0.813339482359642,0.271171563951577,0.999820495462944,6.02,8.24,4.97,9.07,7.64,5.23,2.92,6.81,3.78,"MAF","-261202","Not Significant",0.566755854135387,0.566755854135387,"Not Capped"
"29574","chr3",48268327,48268727,401,"*",5.47404448993668,5.48329402790482,5.4623985458537,0.233474686886612,0.271254922663802,0.999820495462944,37.48,51.27,30.94,56.44,47.54,49.22,27.48,64.08,35.59,"ZNF589","+27427","Not Significant",0.56662237160857,0.56662237160857,"Not Capped"
"29579","chr8",144901309,144901709,401,"*",6.50922531726383,6.50646160894351,6.51267252413089,0.206793297712389,0.271415248399374,0.999820495462944,76.17,104.19,62.89,114.71,96.61,101.92,56.9,132.7,73.71,"ZNF250","-48","Not Significant",0.566365756861696,0.566365756861696,"Not Capped"
"29631","chr5",180860910,180861310,401,"*",5.68606966473594,5.69007707289375,5.68104469999652,0.221844565988369,0.273188016097106,0.999820495462944,43.25,59.17,35.71,65.14,54.86,57.27,31.97,74.56,41.42,"ZFP62","+167","Not Significant",0.563538355711773,0.563538355711773,"Not Capped"
"29652","chr14",28633689,28634089,401,"*",3.67898647587188,3.32916507113534,4.02284731888273,-0.475154264513719,0.27398179726649,0.999820495462944,8.42,11.52,6.95,12.68,10.68,18.15,10.13,23.62,13.12,"FOXG1","-131499","Not Significant",0.56227828976837,0.56227828976837,"Not Capped"
"29669","chr9",22832332,22832732,401,"*",2.95494784542264,3.15149044086854,2.66435140715743,0.689043514813819,0.274339900030841,0.999820495462944,7.44,10.18,6.15,11.21,9.44,7.08,3.95,9.21,5.12,"DMRTA1","+385691","Not Significant",0.561711023955656,0.561711023955656,"Not Capped"
"29682","chr20",21506012,21506412,401,"*",4.65780767502465,4.40763539351449,4.91964534340384,-0.29718948761523,0.274684622679809,0.999820495462944,17.78,24.32,14.68,26.78,22.55,33.78,18.86,43.99,24.43,"NKX2-2","+7814","Not Significant",0.561165652455058,0.561165652455058,"Not Capped"
"29683","chr19",36772757,36773157,401,"*",5.74624563784296,5.749037581479,5.74274809306583,0.219058290411004,0.274764963700515,0.999820495462944,45.06,61.64,37.2,67.86,57.15,59.77,33.37,77.82,43.23,"ZNF850","-143","Not Significant",0.561038646581993,0.561038646581993,"Not Capped"
"29697","chr17",72560417,72560817,401,"*",4.30196539742313,4.02531340226858,4.58662090382427,-0.34580036728748,0.275311111648758,0.999820495462944,13.64,18.66,11.26,20.54,17.3,26.82,14.97,34.92,19.4,"SOX9","+439597","Not Significant",0.56017625998206,0.56017625998206,"Not Capped"
"29700","chr14",89510426,89510826,401,"*",4.59982939827516,4.34529784876711,4.86547740568931,-0.305341745562502,0.275346214034609,0.999820495462944,17.03,23.3,14.06,25.65,21.6,32.54,18.17,42.37,23.53,"FOXN3","+108504","Not Significant",0.560120890619713,0.560120890619713,"Not Capped"
"29710","chr12",102993479,102993879,401,"*",3.14574549914218,3.3138000192813,2.90374509107321,0.614922762457354,0.275663804930341,0.999820495462944,8.33,11.4,6.88,12.55,10.57,8.35,4.66,10.88,6.04,"ASCL1","+35993","Not Significant",0.55962025366559,0.55962025366559,"Not Capped"
"29724","chr1",26378327,26378727,401,"*",4.9906813305308,4.75802662592601,5.23698695078284,-0.264572801837307,0.276057737893705,0.999820495462944,22.67,31.01,18.72,34.14,28.75,42.1,23.5,54.81,30.44,"ZNF683","-5752","Not Significant",0.559000075086279,0.559000075086279,"Not Capped"
"29728","chr4",26320697,26321097,401,"*",5.45618393199798,5.46441501112751,5.4458286011249,0.231259577063543,0.276120838202504,0.999820495462944,36.99,50.6,30.54,55.71,46.92,48.65,27.16,63.35,35.19,"RBPJ","+1187","Not Significant",0.558900816921536,0.558900816921536,"Not Capped"
"29755","chr6",106098644,106099044,401,"*",5.11742068820139,5.13605014604102,5.09379039457387,0.254628889880557,0.276786837040216,0.999820495462944,29.46,40.3,24.32,44.37,37.37,38.12,21.28,49.63,27.57,"PRDM1","+12524","Not Significant",0.557854567165886,0.557854567165886,"Not Capped"
"29763","chr16",67555760,67556160,401,"*",3.90680233193172,3.59301322802918,4.22218601182784,-0.412574911717476,0.277089628168849,0.999820495462944,10.11,13.83,8.35,15.23,12.82,20.83,11.63,27.12,15.07,"CTCF","-6447","Not Significant",0.557379730130213,0.557379730130213,"Not Capped"
"29769","chr13",27820280,27820680,401,"*",2.88386179225194,2.38733188158489,3.3316927178719,-0.718291659102398,0.277211139667022,0.999820495462944,4.38,6,3.62,6.6,5.56,11.24,6.27,14.63,8.13,"GSX1","+27837","Not Significant",0.557189321683926,0.557189321683926,"Not Capped"
"29776","chr8",73008594,73008994,401,"*",6.68696956294163,6.68360657507169,6.69116230368581,0.20547051133881,0.27730949094828,0.999820495462944,86.12,117.81,71.11,129.7,109.24,115.35,64.4,150.17,83.42,"TERF1","-70","Not Significant",0.557035266390658,0.557035266390658,"Not Capped"
"29781","chr6",90111060,90111460,401,"*",4.13095196791336,4.20219668022994,4.03664417265123,0.376094706508519,0.277537681685929,0.999820495462944,15.42,21.1,12.73,23.22,19.56,18.32,10.23,23.85,13.25,"BACH2","+185482","Not Significant",0.556678043758346,0.556678043758346,"Not Capped"
"29786","chr1",212608366,212608766,401,"*",5.16261684928817,4.93784612053607,5.40181474725625,-0.249771575227772,0.277643772028686,0.999820495462944,25.68,35.13,21.2,38.67,32.57,47.19,26.35,61.44,34.13,"ATF3","-104","Not Significant",0.55651206396671,0.55651206396671,"Not Capped"
"29790","chr8",10904490,10904890,401,"*",3.61039099350935,3.72283487031076,3.45626645681176,0.475075201513039,0.277697354930347,0.999820495462944,11.06,15.13,9.13,16.66,14.03,12.25,6.84,15.95,8.86,"PINX1","-64814","Not Significant",0.556428256888653,0.556428256888653,"Not Capped"
"29797","chr3",126372510,126372910,401,"*",3.73279336442674,3.39929161603001,4.06391399385712,-0.446938565842825,0.277829997046004,0.999820495462944,8.84,12.09,7.3,13.31,11.21,18.67,10.42,24.31,13.5,"KLF15","-15268","Not Significant",0.556220865696167,0.556220865696167,"Not Capped"
"29799","chr1",37859480,37859880,401,"*",6.41382547440018,6.40885967961805,6.42000877779301,0.201860462264377,0.277848355794551,0.999820495462944,71.19,97.38,58.78,107.21,90.29,95.58,53.36,124.44,69.12,"MTF1","-60","Not Significant",0.556192168867684,0.556192168867684,"Not Capped"
"29802","chr7",149382997,149383397,401,"*",3.40084993748119,3.00657340425238,3.7781530277724,-0.551548814504711,0.27791748405266,0.999820495462944,6.73,9.21,5.56,10.14,8.54,15.31,8.55,19.94,11.08,"ZNF777","+77926","Not Significant",0.556084130485176,0.556084130485176,"Not Capped"
"29821","chr8",80966858,80967258,401,"*",3.72620786470017,3.83073840205356,3.58390133827005,0.455574474385687,0.278376781485665,0.999820495462944,11.92,16.31,9.84,17.95,15.12,13.39,7.47,17.43,9.68,"ZNF704","-92277","Not Significant",0.55536699066049,0.55536699066049,"Not Capped"
"29822","chr2",8482655,8483055,401,"*",3.13318069511933,2.68691202520579,3.54739928824498,-0.638487470918855,0.278387295716819,0.999820495462944,5.4,7.38,4.45,8.12,6.84,13.05,7.29,16.99,9.44,"ID2","-195990","Not Significant",0.555350587761096,0.555350587761096,"Not Capped"
"29830","chr2",191150849,191151249,401,"*",5.91262665250621,5.91167459187803,5.91381584544941,0.210707564756095,0.278596508457559,0.999820495462944,50.44,68.99,41.64,75.96,63.97,67.3,37.57,87.62,48.67,"STAT4","+211","Not Significant",0.555024330722958,0.555024330722958,"Not Capped"
"29837","chr20",53700834,53701234,401,"*",3.86897056389698,3.95992411262473,3.74656973217791,0.422794561093369,0.278730796789326,0.999820495462944,13.04,17.83,10.76,19.63,16.54,14.98,8.36,19.51,10.84,"ZNF217","-107195","Not Significant",0.554815043713152,0.554815043713152,"Not Capped"
"29860","chr4",86934745,86935145,401,"*",6.44849435602701,6.44308911051609,6.45522255819138,0.200881812533092,0.2791081199773,0.999820495462944,72.9,99.72,60.19,109.78,92.46,97.94,54.68,127.52,70.83,"AFF1","-57","Not Significant",0.55422752857752,0.55422752857752,"Not Capped"
"29865","chr18",54240721,54241121,401,"*",3.79130954714381,3.46243150411091,4.11877359496825,-0.438812225505262,0.279247657686643,0.999820495462944,9.24,12.63,7.62,13.91,11.71,19.39,10.83,25.25,14.02,"MBD2","-16133","Not Significant",0.554010461034313,0.554010461034313,"Not Capped"
"29867","chr10",97037404,97037804,401,"*",4.43251597984978,4.48212034559703,4.36801144720833,0.325464846601501,0.279379039774428,0.999820495462944,18.72,25.61,15.46,28.2,23.75,23.05,12.87,30.01,16.67,"LCOR","+56320","Not Significant",0.553806179652641,0.553806179652641,"Not Capped"
"29902","chr19",19821580,19821980,401,"*",6.55235587194402,6.5477886413681,6.55804465231338,0.202755288631866,0.280097331881848,0.999820495462944,78.38,107.22,64.72,118.04,99.42,105.18,58.72,136.94,76.06,"ZNF506","-71","Not Significant",0.552691028107919,0.552691028107919,"Not Capped"
"29903","chr12",133080259,133080659,401,"*",6.92799989861726,6.92655134921133,6.92980854247875,0.209820843825151,0.28009736160088,0.999820495462944,101.92,139.41,84.15,153.48,129.27,136.09,75.98,177.19,98.42,"ZNF140","+621","Not Significant",0.552690982028183,0.552690982028183,"Not Capped"
