"","seqnames","start","end","width","strand","Conc","Conc_good","Conc_poor","Fold","p.value","FDR","G08CD8_S145930","G09CD8_S145931","G48CD8_S145920","G58CD8_S145928","G70CD8_S145926","G27CD8_S145935","G44CD8_S145922","G50CD8_S145937","G52CD8_S145932","G81CD8_S145924","GREAT_SYMBOL","Distance","Significance","negLog10Pval","negLog10Pval_capped","Capped"
"5662","chr22",37122213,37122613,401,"*",5.8649368507971,5.74995721151562,5.97142542253445,-0.123831980863279,0.571642090097281,0.999789157560756,71.66,36.04,41.7,52.02,67.66,70.5,40.61,56.97,89.16,56.48,"TMPRSS6","-18760","Not Significant",0.242875801532547,0.242875801532547,"Not Capped"
"5674","chr6",22063063,22063463,401,"*",3.99423515686351,3.84038650479958,4.13324692903586,-0.193782572214661,0.571833847083593,0.999789157560756,19.07,9.59,11.1,13.85,18.01,19.72,11.36,15.93,24.94,15.8,"PRL","+234238","Not Significant",0.242730142145945,0.242730142145945,"Not Capped"
"5684","chr10",82544705,82545105,401,"*",2.96815577432093,3.08184872270579,2.84473073274284,0.328339884628952,0.572063283342915,0.999789157560756,11.27,5.67,6.56,8.18,10.65,8.07,4.65,6.52,10.21,6.47,"NRG3","+669591","Not Significant",0.242555925601365,0.242555925601365,"Not Capped"
"5685","chr14",102797035,102797435,401,"*",2.90108799856354,1.75895608795652,3.53047769036696,-1.63983665768464,0.00980822374403043,0.999789157560756,4.51,2.27,2.62,3.27,4.26,12.98,7.48,10.49,16.42,10.4,"TRAF3","+19759","Significant",2.00840963563873,2.00840963563873,"Not Capped"
"5700","chr1",153494956,153495356,401,"*",3.91953572936432,3.97094503832298,3.86622658220835,0.20043361812359,0.572328023678213,0.999789157560756,20.88,10.5,12.15,15.16,19.72,16.38,9.44,13.24,20.72,13.13,"S100A7","-34455","Not Significant",0.242354988617481,0.242354988617481,"Not Capped"
"5713","chr12",103587112,103587512,401,"*",2.86798237342024,2.62328827796965,3.07713034178943,-0.349373480539442,0.572723221412873,0.999789157560756,8.2,4.13,4.77,5.96,7.75,9.48,5.46,7.66,11.99,7.6,"STAB2","+39","Not Significant",0.242055207794616,0.242055207794616,"Not Capped"
"5757","chr20",35161482,35161882,401,"*",3.69856594453899,3.76447425337811,3.62950192922442,0.229918227407734,0.573680661136586,0.999789157560756,18.09,9.1,10.53,13.14,17.09,13.91,8.01,11.24,17.59,11.14,"PROCR","-10391","Not Significant",0.241329790004655,0.241329790004655,"Not Capped"
"5772","chr11",2047216,2047616,401,"*",3.03590652816432,3.43685414910405,2.47871756414581,1.03710066345906,0.0758073768466871,0.999789157560756,14.42,7.25,8.39,10.47,13.62,6.26,3.61,5.06,7.92,5.02,"IGF2","+93822","Not Significant",1.12028853093883,1.12028853093883,"Not Capped"
"5798","chr19",34364924,34365324,401,"*",5.07251914682864,5.08839563395357,5.05646599712561,0.128918689638303,0.574990470888012,0.999789157560756,45.3,22.78,26.36,32.89,42.78,37.39,21.54,30.21,47.29,29.96,"GPI","+384","Not Significant",0.240339352658275,0.240339352658275,"Not Capped"
"5799","chr13",33033252,33033652,401,"*",2.99823847646919,3.1084942343169,2.87885414467846,0.322095032796809,0.57502557874396,0.999789157560756,11.48,5.78,6.68,8.34,10.84,8.26,4.76,6.68,10.45,6.62,"KL","+17019","Not Significant",0.240312836249015,0.240312836249015,"Not Capped"
"5825","chr9",31950515,31950915,401,"*",3.48081514687048,3.29663205832398,3.64412411447193,-0.247526786632935,0.575845551122531,0.999789157560756,13.08,6.58,7.61,9.5,12.35,14.05,8.09,11.35,17.77,11.25,"ACO1","-433905","Not Significant",0.239693984093735,0.239693984093735,"Not Capped"
"5827","chr16",23863851,23864251,401,"*",3.32287081060203,3.40736857851967,3.2331144722354,0.268684149750326,0.575897201855441,0.999789157560756,14.13,7.11,8.22,10.26,13.34,10.56,6.09,8.54,13.36,8.46,"PRKCB","+28027","Not Significant",0.23965503159632,0.23965503159632,"Not Capped"
"5860","chr10",33937158,33937558,401,"*",2.41812538764635,2.57954038649607,2.23634849555707,0.430303852893808,0.576778263520527,0.999789157560756,7.96,4,4.63,5.78,7.52,5.29,3.05,4.28,6.7,4.24,"NRP1","-601096","Not Significant",0.238991114812496,0.238991114812496,"Not Capped"
"5866","chr17",49496343,49496743,401,"*",4.93241596648756,4.95069153440928,4.91390591639895,0.133782853283239,0.576948816399455,0.999789157560756,41.18,20.71,23.96,29.89,38.88,33.87,19.51,27.37,42.84,27.14,"NGFR","+1250","Not Significant",0.238862713258923,0.238862713258923,"Not Capped"
"5886","chr1",206145635,206146035,401,"*",3.12747895322678,3.2262212335586,3.02147866118372,0.297976216591665,0.577526752339678,0.999789157560756,12.46,6.27,7.25,9.05,11.77,9.12,5.26,7.37,11.54,7.31,"AVPR1B","-28480","Not Significant",0.238427893471487,0.238427893471487,"Not Capped"
"5888","chr17",45317139,45317539,401,"*",6.70240895817001,6.58533946691094,6.81068757091368,-0.127820561864469,0.577676116053039,0.999789157560756,127.86,64.31,74.41,92.82,120.73,126.13,72.65,101.93,159.53,101.06,"MAP3K14","-26363","Not Significant",0.238315587938588,0.238315587938588,"Not Capped"
"5891","chr8",16092357,16092757,401,"*",3.32008954762365,3.1215000040322,3.49462114777589,-0.271984851516425,0.577767103671264,0.999789157560756,11.59,5.83,6.74,8.41,10.94,12.66,7.3,10.23,16.02,10.15,"MSR1","+100158","Not Significant",0.238247189215183,0.238247189215183,"Not Capped"
"5894","chr1",151131215,151131615,401,"*",4.91875015060359,4.63149519523273,5.1581973461094,-0.42750528500823,0.0762888876751132,0.999789157560756,33,16.6,19.21,23.96,31.16,40.12,23.11,32.42,50.74,32.15,"SEMA6C","+15042","Not Significant",1.11753871725933,1.11753871725933,"Not Capped"
"5896","chr2",186590617,186591017,401,"*",3.92229347922097,3.97291302291467,3.8698330723277,0.198943697260191,0.577920157569303,0.999789157560756,20.91,10.52,12.17,15.18,19.74,16.43,9.46,13.27,20.78,13.16,"ITGAV","+752","Not Significant",0.238132157292673,0.238132157292673,"Not Capped"
"5917","chr2",136097628,136098028,401,"*",3.357637762266,2.79953154550093,3.75905728549648,-0.85078596185869,0.0764306540043402,0.999789157560756,9.27,4.66,5.39,6.73,8.75,15.21,8.76,12.29,19.24,12.19,"CXCR4","+18415","Not Significant",1.11673242421378,1.11673242421378,"Not Capped"
"5922","chr2",86825983,86826383,401,"*",5.3211031733118,5.20617630105541,5.42754648564939,-0.123612390857921,0.578654200461458,0.999789157560756,49.15,24.72,28.61,35.69,46.41,48.35,27.85,39.08,61.16,38.74,"CD8A","-17787","Not Significant",0.237580889977893,0.237580889977893,"Not Capped"
"5923","chr1",161612365,161612765,401,"*",5.01799162624606,4.89924416833664,5.12770400549443,-0.130770405320146,0.578657049997452,0.999789157560756,39.73,19.98,23.12,28.85,37.52,39.28,22.63,31.74,49.68,31.47,"FCGR3B","+18641","Not Significant",0.237578751334969,0.237578751334969,"Not Capped"
"5942","chr17",16974881,16975281,401,"*",2.96638236344553,3.08291679037289,2.83960105230338,0.335792670727925,0.579286597467641,0.999789157560756,11.28,5.67,6.57,8.19,10.65,8.04,4.63,6.5,10.17,6.44,"TNFRSF13B","-2993","Not Significant",0.237106519340025,0.237106519340025,"Not Capped"
"5950","chr5",96785356,96785756,401,"*",2.63801424141898,2.7788914014025,2.48187707249367,0.386923738823302,0.579375869089647,0.999789157560756,9.14,4.6,5.32,6.63,8.63,6.28,3.62,5.07,7.94,5.03,"ERAP1","+22544","Not Significant",0.237039597049845,0.237039597049845,"Not Capped"
"5955","chr19",43668434,43668834,401,"*",6.10373414521226,6.11607960953052,6.09128212551908,0.121967247273167,0.579476812783658,0.999789157560756,92.36,46.45,53.75,67.05,87.21,76.6,44.13,61.91,96.89,61.38,"PLAUR","+1716","Not Significant",0.236963937235463,0.236963937235463,"Not Capped"
"5981","chr6",31308075,31308475,401,"*",4.25625499830411,4.46543837904111,4.01151239772366,0.547758124626991,0.0765525128543123,0.999789157560756,29.41,14.79,17.12,21.36,27.78,18.12,10.44,14.64,22.92,14.52,"HLA-B","+48912","Not Significant",1.11604054891281,1.11604054891281,"Not Capped"
"6015","chr2",204222846,204223246,401,"*",3.43599355544778,2.88673691105172,3.8328411769364,-0.838026405256815,0.0765761279229347,0.999789157560756,9.85,4.95,5.73,7.15,9.3,16.01,9.22,12.94,20.25,12.83,"ICOS","+286298","Not Significant",1.11590659756287,1.11590659756287,"Not Capped"
"6040","chr3",12663988,12664388,401,"*",5.89028551282252,5.7772672740002,5.99508967981874,-0.120186624850105,0.582326911867403,0.999789157560756,73.02,36.73,42.5,53.02,68.95,71.66,41.28,57.91,90.64,57.42,"RAF1","+38","Not Significant",0.234833138785265,0.234833138785265,"Not Capped"
"6058","chr2",96924102,96924502,401,"*",4.41710759896766,4.28383518380188,4.53910305341893,-0.157056392942471,0.58274441918467,0.999789157560756,25.94,13.04,15.09,18.83,24.49,26.12,15.05,21.11,33.04,20.93,"SEMA4C","-54331","Not Significant",0.234521876930351,0.234521876930351,"Not Capped"
"6077","chr16",50741761,50742161,401,"*",6.62900020955398,6.51353361147241,6.73590631111825,-0.124832036817852,0.583440106510713,0.999789157560756,121.65,61.18,70.79,88.32,114.87,119.75,68.98,96.78,151.47,95.95,"CYLD","-799","Not Significant",0.234003720161823,0.234003720161823,"Not Capped"
"6084","chr3",71791181,71791581,401,"*",3.14618536062918,3.24269388113295,3.0427551511048,0.293450736704164,0.58362797444077,0.999789157560756,12.6,6.34,7.33,9.15,11.9,9.26,5.33,7.48,11.71,7.42,"PROK2","-6320","Not Significant",0.233863899687959,0.233863899687959,"Not Capped"
"6095","chr1",67307710,67308110,401,"*",3.84077425934703,3.89298759124725,3.7866000585122,0.201879208189088,0.583813740005453,0.999789157560756,19.78,9.95,11.51,14.36,18.68,15.5,8.93,12.53,19.61,12.42,"IL12RB2","+546","Not Significant",0.233725688144972,0.233725688144972,"Not Capped"
"6096","chr5",40651164,40651564,401,"*",3.28436017604644,3.08443694809367,3.45992068481234,-0.274406703455823,0.583817209949511,0.999789157560756,11.29,5.68,6.57,8.2,10.66,12.36,7.12,9.99,15.64,9.91,"PTGER4","-28134","Not Significant",0.233723106888357,0.233723106888357,"Not Capped"
"6109","chr3",187560873,187561273,401,"*",2.74550506541583,2.49420470435346,2.95945720739222,-0.361543332502748,0.584244263499841,0.999789157560756,7.5,3.77,4.37,5.45,7.08,8.74,5.03,7.06,11.05,7,"SST","+109326","Not Significant",0.233405543107914,0.233405543107914,"Not Capped"
"6170","chr2",102020683,102021083,401,"*",4.34408606689119,4.20877567961146,4.46778678504972,-0.160448734158446,0.586428653302842,0.999789157560756,24.62,12.38,14.33,17.87,23.25,24.86,14.32,20.09,31.45,19.92,"IL1R2","+29039","Not Significant",0.231784817924743,0.231784817924743,"Not Capped"
"6176","chr7",41135910,41136310,401,"*",3.29277818220931,3.09567529964042,3.46616086709468,-0.269543969609457,0.586571198486338,0.999789157560756,11.38,5.72,6.62,8.26,10.75,12.42,7.15,10.03,15.7,9.95,"INHBA","+566998","Not Significant",0.23167926533354,0.23167926533354,"Not Capped"
"6177","chr7",405986,406386,401,"*",3.49634855565436,3.31147335742363,3.66020125336532,-0.24870037510398,0.58660658678642,0.999789157560756,13.22,6.65,7.69,9.6,12.48,14.2,8.18,11.48,17.97,11.38,"PDGFA","+113208","Not Significant",0.231653064797446,0.231653064797446,"Not Capped"
"6191","chr17",45276376,45276776,401,"*",3.18312839482029,2.9805415063141,3.36073882669698,-0.278781316981443,0.58698897420959,0.999789157560756,10.51,5.29,6.12,7.63,9.92,11.54,6.65,9.33,14.6,9.25,"MAP3K14","+14400","Not Significant",0.231370056307591,0.231370056307591,"Not Capped"
"6206","chr1",172639117,172639517,401,"*",4.30576163020696,4.16937515103611,4.43036098066481,-0.162512424562358,0.5874341302926,0.999789157560756,23.96,12.05,13.94,17.39,22.62,24.22,13.95,19.58,30.64,19.41,"FASLG","-19701","Not Significant",0.231040824297501,0.231040824297501,"Not Capped"
"6239","chr1",46132863,46133263,401,"*",4.87878794123621,4.89567940120742,4.86169636621347,0.130893450449247,0.588432460911375,0.999789157560756,39.64,19.94,23.07,28.78,37.43,32.67,18.82,26.4,41.32,26.17,"PIK3R3","-421","Not Significant",0.230303377402983,0.230303377402983,"Not Capped"
"6240","chr10",33727713,33728113,401,"*",2.99939808770773,2.77339163881943,3.19474775744093,-0.31883930277284,0.588453307628934,0.999789157560756,9.1,4.58,5.3,6.61,8.6,10.29,5.93,8.31,13.01,8.24,"NRP1","-391651","Not Significant",0.230287991688167,0.230287991688167,"Not Capped"
"6247","chr5",151180388,151180788,401,"*",3.93455467495506,3.98339603486575,3.88400171320008,0.195386557922367,0.58865911402724,0.999789157560756,21.06,10.59,12.26,15.29,19.89,16.59,9.56,13.41,20.98,13.29,"ANXA6","-22706","Not Significant",0.230136127546066,0.230136127546066,"Not Capped"
"6250","chr18",62389282,62389682,401,"*",3.55943311403195,3.38462199219049,3.71533322387242,-0.23091034721655,0.588864747616233,0.999789157560756,13.91,6.99,8.09,10.1,13.13,14.76,8.5,11.93,18.67,11.82,"TNFRSF11A","+64167","Not Significant",0.229984443938098,0.229984443938098,"Not Capped"
"6267","chr6",160006041,160006441,401,"*",4.01771486806351,3.86950971325446,4.1521035335583,-0.183680355482565,0.589349958009201,0.999789157560756,19.46,9.79,11.33,14.13,18.38,19.98,11.51,16.14,25.27,16.01,"IGF2R","+37142","Not Significant",0.229626743075709,0.229626743075709,"Not Capped"
"6277","chr5",151150490,151150890,401,"*",4.77175078495071,4.79048371288841,4.75277141249944,0.134573585616657,0.589512103638405,0.999789157560756,36.85,18.53,21.44,26.75,34.79,30.29,17.45,24.48,38.31,24.27,"ANXA6","+7192","Not Significant",0.229507273708151,0.229507273708151,"Not Capped"
"6281","chr13",42574124,42574524,401,"*",3.74721109211614,3.58373651155548,3.89403300295556,-0.211014800835791,0.589607289144835,0.999789157560756,15.96,8.03,9.29,11.59,15.07,16.7,9.62,13.5,21.13,13.38,"TNFSF11","+171","Not Significant",0.229437156058416,0.229437156058416,"Not Capped"
"6309","chr15",60586004,60586404,401,"*",3.39865171025448,3.21159214526442,3.56421742390248,-0.252740178538412,0.590439109449526,0.999789157560756,12.33,6.2,7.18,8.95,11.65,13.29,7.66,10.74,16.81,10.65,"RORA","+41259","Not Significant",0.228824883475698,0.228824883475698,"Not Capped"
"6313","chr8",32367009,32367409,401,"*",2.63070387627899,2.76646579779871,2.48082655656926,0.376424054262669,0.590517290497275,0.999789157560756,9.06,4.56,5.27,6.58,8.56,6.27,3.61,5.07,7.93,5.03,"NRG1","-181426","Not Significant",0.228767381610806,0.228767381610806,"Not Capped"
"6315","chr14",90256540,90256940,401,"*",4.30425690859295,4.33613814175907,4.27165520028208,0.160766808835666,0.590599819713233,0.999789157560756,26.89,13.53,15.65,19.52,25.39,21.7,12.5,17.54,27.45,17.39,"PSMC1","+245","Not Significant",0.228706689943849,0.228706689943849,"Not Capped"
"6334","chr4",67809405,67809805,401,"*",3.46950278617412,3.28911929829704,3.62981842163257,-0.240906480375347,0.591024369687202,0.999789157560756,13.02,6.55,7.57,9.45,12.29,13.91,8.01,11.24,17.59,11.14,"GNRHR","-55245","Not Significant",0.228394611500339,0.228394611500339,"Not Capped"
"6343","chr6",43769653,43770053,401,"*",5.18986422824199,5.20174759528698,5.17788216531225,0.120856232579241,0.591196190764222,0.999789157560756,49,24.65,28.52,35.58,46.27,40.67,23.43,32.87,51.44,32.59,"VEGFA","-854","Not Significant",0.22826837288016,0.22826837288016,"Not Capped"
"6363","chr9",21464113,21464513,401,"*",2.9034427306091,3.01225725682533,2.78574647221794,0.318956708322424,0.592111051154613,0.999789157560756,10.74,5.4,6.25,7.8,10.14,7.75,4.46,6.26,9.8,6.21,"IFNE","+18000","Not Significant",0.227596833174581,0.227596833174581,"Not Capped"
"6366","chr6",137844829,137845229,401,"*",1.93547362030321,1.6138683605184,2.19829276259413,-0.471282513995337,0.592129432429198,0.999789157560756,4.08,2.05,2.37,2.96,3.85,5.16,2.97,4.17,6.52,4.13,"TNFAIP3","-22159","Not Significant",0.22758335130796,0.22758335130796,"Not Capped"
"6367","chr19",4104849,4105249,401,"*",5.45087642409386,5.33861187202349,5.55503220925805,-0.118687968253265,0.592132811422233,0.999789157560756,53.88,27.1,31.36,39.12,50.88,52.82,30.43,42.69,66.81,42.32,"MAP2K2","+19080","Not Significant",0.227580873008855,0.227580873008855,"Not Capped"
"6376","chr4",80492764,80493164,401,"*",4.45065661473043,4.47834091572119,4.42243066062883,0.152512306866557,0.592544668070013,0.999789157560756,29.68,14.93,17.27,21.55,28.03,24.09,13.88,19.47,30.47,19.3,"FGF5","+226365","Not Significant",0.227278905461116,0.227278905461116,"Not Capped"
"6382","chr2",74654042,74654442,401,"*",5.91595835491283,5.92570244451978,5.90614800508388,0.11668132667717,0.592703612844601,0.999789157560756,80.94,40.71,47.1,58.76,76.43,67.38,38.81,54.45,85.22,53.99,"SEMA4F","+14","Not Significant",0.227162425496443,0.227162425496443,"Not Capped"
"6383","chr4",80542740,80543140,401,"*",3.52009964614121,3.34245750966415,3.67824686325887,-0.235813761062806,0.592711738077301,0.999789157560756,13.51,6.79,7.86,9.81,12.75,14.38,8.29,11.62,18.19,11.52,"FGF5","+276341","Not Significant",0.227156471897609,0.227156471897609,"Not Capped"
"6395","chr21",44932469,44932869,401,"*",4.85069364272173,4.56037799849425,5.09226157221545,-0.432646549867889,0.0777988964356985,0.999789157560756,31.42,15.8,18.28,22.81,29.67,38.33,22.08,30.97,48.48,30.71,"ITGB2","-3796","Not Significant",1.10902656336103,1.10902656336103,"Not Capped"
"6417","chr21",33362077,33362477,401,"*",4.9383923437073,5.09185207349343,4.76664447621003,0.42084981967245,0.077843882702221,0.999789157560756,45.41,22.84,26.43,32.97,42.88,30.58,17.62,24.72,38.68,24.51,"IFNAR1","+37373","Not Significant",1.10877551043118,1.10877551043118,"Not Capped"
"6426","chr16",30075810,30076210,401,"*",4.91385098188932,4.92891673180505,4.89862624187132,0.127235027287451,0.594124476169858,0.999789157560756,40.56,20.4,23.6,29.45,38.3,33.51,19.31,27.08,42.39,26.85,"PPP4C","+20","Not Significant",0.226122555607584,0.226122555607584,"Not Capped"
"6432","chr13",32972308,32972708,401,"*",2.42833636797404,2.14977879685312,2.66171538581751,-0.405372627146832,0.594198381010002,0.999789157560756,5.91,2.97,3.44,4.29,5.58,7.11,4.1,5.75,8.99,5.7,"KL","-43925","Not Significant",0.226068535836596,0.226068535836596,"Not Capped"
"6458","chr2",136423464,136423864,401,"*",4.65187017448679,4.67196695232607,4.63148948852895,0.137143084694308,0.59508876378283,0.999789157560756,33.94,17.07,19.75,24.64,32.05,27.85,16.04,22.51,35.22,22.31,"CXCR4","-307421","Not Significant",0.225418249824575,0.225418249824575,"Not Capped"
"6484","chr16",24014020,24014420,401,"*",4.68852972370897,4.85687991214874,4.49790688269746,0.454109930414492,0.07799975946438,0.999789157560756,38.58,19.41,22.45,28.01,36.43,25.39,14.62,20.52,32.11,20.34,"PRKCB","+178196","Not Significant",1.10790673658456,1.10790673658456,"Not Capped"
"6498","chr3",196055799,196056199,401,"*",3.27210679294032,3.354051011286,3.18522641408956,0.26306487761724,0.596184270946891,0.999789157560756,13.61,6.85,7.92,9.88,12.86,10.22,5.89,8.26,12.93,8.19,"TFRC","+26190","Not Significant",0.224619486087825,0.224619486087825,"Not Capped"
"6508","chr1",2556061,2556461,401,"*",4.82562338291426,4.84194501843758,4.80911498094401,0.129705134469505,0.596577995993159,0.999789157560756,38.19,19.21,22.22,27.72,36.06,31.5,18.14,25.45,39.84,25.24,"TNFRSF14","-105","Not Significant",0.224332769068128,0.224332769068128,"Not Capped"
"6538","chr10",52964424,52964824,401,"*",3.48131152863578,2.954211726005,3.86652347828696,-0.804947191615911,0.0782477348196829,0.999789157560756,10.32,5.19,6.01,7.49,9.74,16.39,9.44,13.24,20.73,13.13,"MBL2","-192924","Not Significant",1.10652822591636,1.10652822591636,"Not Capped"
"6556","chr5",132526598,132526998,401,"*",4.10717528300742,4.14588529916107,4.06739790484254,0.174538102735631,0.597931310338546,0.999789157560756,23.57,11.86,13.72,17.11,22.26,18.84,10.85,15.22,23.82,15.09,"IL5","+16724","Not Significant",0.22334870439683,0.22334870439683,"Not Capped"
