"","seqnames","start","end","width","strand","Conc","Conc_good","Conc_poor","Fold","p.value","FDR","G08CD8_S145930","G09CD8_S145931","G48CD8_S145920","G58CD8_S145928","G70CD8_S145926","G27CD8_S145935","G44CD8_S145922","G50CD8_S145937","G52CD8_S145932","G81CD8_S145924","GREAT_SYMBOL","Distance","Significance","negLog10Pval","negLog10Pval_capped","Capped"
"26118","chr19",36489369,36489769,401,"*",5.59486119579189,5.43223769004062,5.74099636930906,-0.21088333190269,0.33496043305003,0.999789157560756,57.49,28.92,33.46,41.74,54.29,60.09,34.61,48.56,76,48.15,"ZNF566","-8","Not Significant",0.475006490643465,0.475006490643465,"Not Capped"
"26129","chr19",42103261,42103661,401,"*",3.0300599587024,2.66186367160478,3.32313549970099,-0.554120224314611,0.335422796127308,0.999789157560756,8.43,4.24,4.9,6.12,7.96,11.24,6.48,9.09,14.22,9.01,"POU2F2","+28966","Not Significant",0.474407425045766,0.474407425045766,"Not Capped"
"26138","chr10",35218341,35218741,401,"*",3.90180947088652,4.02218473291583,3.77046846939845,0.346034852378807,0.335803966213817,0.999789157560756,21.63,10.88,12.59,15.71,20.43,15.33,8.83,12.39,19.39,12.29,"CREM","+91081","Not Significant",0.47391417867265,0.47391417867265,"Not Capped"
"26142","chr14",102592287,102592687,401,"*",6.15648478700601,5.99300295526312,6.30331254572334,-0.2125465464922,0.33582638206228,0.999789157560756,84.8,42.65,49.35,61.57,80.08,88.73,51.11,71.71,112.23,71.1,"RCOR1","-174","Not Significant",0.473885189275959,0.473885189275959,"Not Capped"
"26150","chr17",82893083,82893483,401,"*",4.33559554584421,4.13034309681631,4.51525067402077,-0.285685770444864,0.336080102918706,0.999789157560756,23.32,11.73,13.57,16.93,22.02,25.69,14.8,20.76,32.5,20.59,"ZNF750","-52705","Not Significant",0.473557198474886,0.473557198474886,"Not Capped"
"26153","chr6",137497533,137497933,401,"*",4.17713321363991,3.95584905865135,4.36894653275782,-0.313381453980909,0.336204225634621,0.999789157560756,20.66,10.39,12.02,15,19.51,23.21,13.37,18.76,29.36,18.6,"OLIG3","-3483","Not Significant",0.473396832365121,0.473396832365121,"Not Capped"
"26162","chr13",73365235,73365635,401,"*",2.71910395027549,2.96835567824142,2.417606088936,0.63669937262756,0.336658613263316,0.999789157560756,10.42,5.24,6.06,7.57,9.84,6,3.46,4.85,7.59,4.81,"KLF5","+306643","Not Significant",0.472810269819601,0.472810269819601,"Not Capped"
"26174","chr12",54379612,54380012,401,"*",4.57412069502255,4.38558733224844,4.74083957438875,-0.256402556831166,0.337152958371851,0.999789157560756,27.83,14,16.2,20.21,26.28,30.04,17.31,24.28,38,24.07,"ZNF385A","+11486","Not Significant",0.472173025223783,0.472173025223783,"Not Capped"
"26183","chr3",107317312,107317712,401,"*",3.34510815861332,3.03862928823003,3.59775039837855,-0.456040833627299,0.337446210859134,0.999789157560756,10.94,5.5,6.37,7.94,10.33,13.6,7.84,10.99,17.2,10.9,"BBX","-205464","Not Significant",0.471795444133077,0.471795444133077,"Not Capped"
"26189","chr3",193894918,193895318,401,"*",3.53028654972835,3.23425992873032,3.7757912986439,-0.439348052937341,0.337714901751231,0.999789157560756,12.53,6.3,7.29,9.1,11.83,15.39,8.86,12.44,19.46,12.33,"HES1","-241027","Not Significant",0.471449775593358,0.471449775593358,"Not Capped"
"26190","chr11",12684534,12684934,401,"*",3.21455726398647,3.40063444237036,3.00087578740228,0.491064850702739,0.337723798887366,0.999789157560756,14.06,7.07,8.18,10.21,13.28,8.99,5.18,7.27,11.38,7.21,"TEAD1","+10143","Not Significant",0.471438334208301,0.471438334208301,"Not Capped"
"26192","chr10",49404416,49404816,401,"*",3.78881757307821,3.53366554175396,4.00555324249084,-0.370964199415791,0.337811084338351,0.999789157560756,15.42,7.76,8.97,11.19,14.56,18.05,10.4,14.58,22.82,14.46,"DRGX","-9165","Not Significant",0.471326104356474,0.471326104356474,"Not Capped"
"26227","chr19",48637452,48637852,401,"*",6.76666796053421,6.59843428182424,6.91731656672687,-0.22124612887664,0.338952482623154,0.999789157560756,129.02,64.89,75.09,93.67,121.83,135.8,78.23,109.75,171.76,108.81,"DBP","-214","Not Significant",0.469861180796911,0.469861180796911,"Not Capped"
"26230","chr19",45076252,45076652,401,"*",4.83568617121114,4.66023551431012,4.99209460150969,-0.233318226398318,0.339015002921219,0.999789157560756,33.67,16.93,19.59,24.44,31.79,35.76,20.6,28.9,45.23,28.65,"ZNF296","+136","Not Significant",0.469781081909833,0.469781081909833,"Not Capped"
"26232","chr1",28668616,28669016,401,"*",5.29777916732844,5.35508702400862,5.23810037866962,0.213729168407786,0.339039453157251,0.999789157560756,54.5,27.41,31.72,39.57,51.46,42.4,24.43,34.27,53.63,33.98,"GMEB1","+36","Not Significant",0.469749761113991,0.469749761113991,"Not Capped"
"26244","chr8",79795268,79795668,401,"*",3.00546423785169,3.2180079088067,2.75610609727299,0.551538394836086,0.339654587759481,0.999789157560756,12.39,6.23,7.21,8.99,11.7,7.59,4.37,6.13,9.6,6.08,"HEY1","-27611","Not Significant",0.468962514960577,0.468962514960577,"Not Capped"
"26258","chr5",175059990,175060390,401,"*",3.1287726296066,2.78132975751573,3.40856959619356,-0.521684271858533,0.340299566178759,0.999789157560756,9.15,4.6,5.33,6.65,8.64,11.93,6.87,9.64,15.09,9.56,"MSX2","+335657","Not Significant",0.468138604551829,0.468138604551829,"Not Capped"
"26259","chr1",211229539,211229939,401,"*",3.537108876888,3.68677789583324,3.37009616829291,0.409573503913202,0.340452624887769,0.999789157560756,17.15,8.62,9.98,12.45,16.19,11.62,6.69,9.39,14.69,9.31,"RCOR3","-29694","Not Significant",0.467943313064786,0.467943313064786,"Not Capped"
"26260","chr12",45762638,45763038,401,"*",2.99834854242946,2.63454522671214,3.288639397862,-0.547645879526244,0.34059364992916,0.999789157560756,8.27,4.16,4.81,6,7.81,10.98,6.32,8.87,13.89,8.8,"ARID2","+33173","Not Significant",0.467763453338872,0.467763453338872,"Not Capped"
"26269","chr7",6637635,6638035,401,"*",4.89409149159109,4.71998731086398,5.04942923383206,-0.230999814081044,0.340728102284448,0.999789157560756,35.09,17.65,20.42,25.48,33.14,37.21,21.43,30.07,47.06,29.81,"ZNF316","+513","Not Significant",0.467592045581674,0.467592045581674,"Not Capped"
"26271","chr22",41413718,41414118,401,"*",5.53181098876423,5.37018590041901,5.67713959945966,-0.209004968556024,0.340753629154075,0.999789157560756,55.07,27.7,32.05,39.98,52,57.49,33.12,46.46,72.71,46.06,"TEF","+31989","Not Significant",0.467559510069384,0.467559510069384,"Not Capped"
"26287","chr17",82494513,82494913,401,"*",4.59558144936908,4.67134985854948,4.51561214033379,0.25185329389253,0.341206692145953,0.999789157560756,33.93,17.06,19.74,24.63,32.04,25.7,14.8,20.77,32.5,20.59,"FOXK2","-25002","Not Significant",0.466982459528085,0.466982459528085,"Not Capped"
"26319","chr16",11587080,11587480,401,"*",4.64339624181773,4.45933657253963,4.80660820073512,-0.248478141496176,0.342512580644829,0.999789157560756,29.29,14.73,17.05,21.27,27.66,31.44,18.11,25.41,39.77,25.19,"LITAF","+283","Not Significant",0.465323472042257,0.465323472042257,"Not Capped"
"26323","chr10",42230479,42230879,401,"*",3.76288493610131,3.89798516030734,3.61381378227267,0.377847474175686,0.342602285843409,0.999789157560756,19.85,9.98,11.55,14.41,18.74,13.75,7.92,11.12,17.4,11.02,"ZNF33B","+407865","Not Significant",0.465209743746845,0.465209743746845,"Not Capped"
"26324","chr12",10722140,10722540,401,"*",4.69682966446079,4.51475576331981,4.8584787510641,-0.245256591555551,0.342630041847198,0.999789157560756,30.44,15.31,17.71,22.1,28.74,32.59,18.78,26.34,41.23,26.12,"YBX3","+972","Not Significant",0.465174560703649,0.465174560703649,"Not Capped"
"26341","chr6",137488146,137488546,401,"*",3.72066658861125,3.85325497611844,3.57464823176017,0.372451503818695,0.343407809589444,0.999789157560756,19.24,9.68,11.2,13.97,18.17,13.39,7.71,10.82,16.93,10.73,"OLIG3","+5904","Not Significant",0.464189832579192,0.464189832579192,"Not Capped"
"26344","chr22",31345706,31346106,401,"*",5.93153532415812,5.98582074941685,5.87512712273624,0.207625026801568,0.343624400582265,0.999789157560756,84.38,42.44,49.11,61.26,79.68,65.94,37.99,53.29,83.41,52.84,"PATZ1","+326","Not Significant",0.463916004730263,0.463916004730263,"Not Capped"
"26363","chr19",49665674,49666074,401,"*",5.81888210800824,5.65880605543748,5.96295734381576,-0.20631545913507,0.344386043285402,0.999789157560756,67.27,33.83,39.15,48.84,63.52,70.08,40.37,56.64,88.64,56.15,"IRF3","-72","Not Significant",0.462954457238579,0.462954457238579,"Not Capped"
"26389","chr13",49443942,49444342,401,"*",6.79222189019884,6.62511500312557,6.94196652196021,-0.219209466302339,0.345247957245018,0.999789157560756,131.43,66.1,76.49,95.42,124.11,138.14,79.58,111.64,174.72,110.69,"SETDB2","-232","Not Significant",0.461868882365091,0.461868882365091,"Not Capped"
"26404","chr18",55991094,55991494,401,"*",2.2148287449488,2.52164422485792,1.82463237583483,0.772273963937866,0.346051591722401,0.999789157560756,7.65,3.85,4.45,5.55,7.22,3.98,2.29,3.22,5.03,3.19,"TCF4","-355267","Not Significant",0.46085914880824,0.46085914880824,"Not Capped"
"26441","chr15",60844433,60844833,401,"*",4.90874573100953,4.73763928779205,5.06169328177012,-0.225770184788248,0.347803128309741,0.999789157560756,35.52,17.87,20.67,25.79,33.54,37.52,21.62,30.32,47.46,30.07,"RORA","-217170","Not Significant",0.458666516060885,0.458666516060885,"Not Capped"
"26451","chr2",59744666,59745066,401,"*",2.7738762246466,3.02029736163462,2.47651474446998,0.628117543312971,0.348095328061984,0.999789157560756,10.8,5.43,6.29,7.84,10.2,6.25,3.6,5.05,7.91,5.01,"BCL11A","+808632","Not Significant",0.458301805530754,0.458301805530754,"Not Capped"
"26454","chr15",66881622,66882022,401,"*",3.3375629062646,3.03374103566475,3.58839900733972,-0.451172930365686,0.348351489707148,0.999789157560756,10.9,5.48,6.35,7.92,10.3,13.51,7.78,10.92,17.09,10.83,"SMAD6","+179594","Not Significant",0.457982327887526,0.457982327887526,"Not Capped"
"26473","chr3",27881475,27881875,401,"*",4.01532145958056,3.78914267719736,4.21079980116795,-0.321553809452918,0.348790181390405,0.999789157560756,18.41,9.26,10.71,13.36,17.38,20.8,11.98,16.81,26.31,16.67,"EOMES","-159363","Not Significant",0.457435749163741,0.457435749163741,"Not Capped"
"26478","chr4",75514362,75514762,401,"*",5.87374308302827,5.71456109085851,6.01709379642717,-0.204701127427141,0.349007160743746,0.999789157560756,69.92,35.17,40.69,50.76,66.02,72.76,41.91,58.8,92.03,58.3,"THAP6","+89","Not Significant",0.457165662325657,0.457165662325657,"Not Capped"
"26504","chr6",28124403,28124803,401,"*",4.0942582407003,3.87588167481515,4.28388407413736,-0.308290035128398,0.3499035621901,0.999789157560756,19.55,9.83,11.38,14.19,18.46,21.89,12.61,17.69,27.68,17.54,"ZSCAN16","+43","Not Significant",0.456051636163481,0.456051636163481,"Not Capped"
"26519","chr6",156909947,156910347,401,"*",2.9801328253537,2.62138549940915,3.26720149674337,-0.53938520258424,0.350337822268372,0.999789157560756,8.19,4.12,4.77,5.95,7.74,10.82,6.23,8.74,13.68,8.67,"ARID1B","+132773","Not Significant",0.455512973970506,0.455512973970506,"Not Capped"
"26541","chr19",22052276,22052676,401,"*",4.63277797766155,4.70539486511946,4.55631134854178,0.245063649555941,0.351214649835991,0.999789157560756,34.74,17.47,20.22,25.22,32.8,26.43,15.23,21.36,33.43,21.18,"ZNF257","-13","Not Significant",0.454427377133141,0.454427377133141,"Not Capped"
"26542","chr19",45450676,45451076,401,"*",5.63317354605066,5.68550693882854,5.57887008499937,0.203527407751222,0.351217250261168,0.999789157560756,68.52,34.47,39.88,49.75,64.71,53.7,30.93,43.4,67.92,43.03,"FOSB","-17119","Not Significant",0.454424161589243,0.454424161589243,"Not Capped"
"26544","chr2",198788663,198789063,401,"*",3.09224631407576,3.28757640343478,2.86626608652998,0.511237581694497,0.351428000939067,0.999789157560756,13,6.54,7.57,9.44,12.28,8.19,4.72,6.62,10.36,6.56,"SATB2","+669233","Not Significant",0.454163637920843,0.454163637920843,"Not Capped"
"26551","chr5",4064025,4064425,401,"*",2.95475967522887,3.16391449272581,2.71005619859148,0.542149174836119,0.351571819455381,0.999789157560756,11.93,6,6.94,8.66,11.27,7.35,4.23,5.94,9.3,5.89,"IRX1","+468171","Not Significant",0.453985943454671,0.453985943454671,"Not Capped"
"26559","chr6",1724352,1724752,401,"*",2.19591948288112,1.6733862514734,2.57869916920261,-0.784201785750095,0.351874921032249,0.999789157560756,4.25,2.14,2.47,3.08,4.01,6.71,3.87,5.42,8.49,5.38,"FOXC1","+114580","Not Significant",0.453611685268912,0.453611685268912,"Not Capped"
"26572","chr2",66352398,66352798,401,"*",2.92700720893521,2.56232585411319,3.21785575814341,-0.548451827355029,0.352193609641533,0.999789157560756,7.86,3.96,4.58,5.71,7.43,10.45,6.02,8.45,13.22,8.38,"MEIS1","-82802","Not Significant",0.453218528330688,0.453218528330688,"Not Capped"
"26575","chrX",130060478,130060878,401,"*",4.38842778420089,4.19176341581272,4.56147117722233,-0.270568138851639,0.352255948600297,0.999789157560756,24.33,12.24,14.16,17.67,22.98,26.53,15.28,21.44,33.55,21.26,"ELF4","+49817","Not Significant",0.453141664159074,0.453141664159074,"Not Capped"
"26576","chr22",34771472,34771872,401,"*",2.93395208042199,3.16288273230168,2.6617140842158,0.588926638612724,0.35228840586139,0.999789157560756,11.93,6,6.94,8.66,11.26,7.11,4.1,5.75,8.99,5.7,"ISX","-294464","Not Significant",0.453101649618296,0.453101649618296,"Not Capped"
"26582","chr11",615654,616054,401,"*",5.12473039190665,4.9609246573928,5.27181931510264,-0.212685243720473,0.352364888193506,0.999789157560756,41.47,20.86,24.13,30.11,39.16,43.41,25,35.08,54.9,34.78,"IRF7","-126","Not Significant",0.453007373879541,0.453007373879541,"Not Capped"
"26597","chr19",11887701,11888101,401,"*",4.49785085355101,4.57559082118532,4.41568206876925,0.2558761822273,0.352812737614196,0.999789157560756,31.75,15.97,18.48,23.05,29.98,23.98,13.81,19.38,30.33,19.21,"ZNF69","+46","Not Significant",0.452455743903886,0.452455743903886,"Not Capped"
"26608","chr10",62837711,62838111,401,"*",2.47234568839317,2.00119366161252,2.82692386433587,-0.711482333084458,0.353077792934325,0.999789157560756,5.33,2.68,3.1,3.87,5.03,7.97,4.59,6.44,10.08,6.39,"EGR2","-21556","Not Significant",0.452129596821982,0.452129596821982,"Not Capped"
"26617","chr19",50376326,50376726,401,"*",5.77303442708695,5.82482914588475,5.71931073978286,0.202495922902889,0.353263800841197,0.999789157560756,75.47,37.96,43.92,54.79,71.27,59.19,34.1,47.84,74.87,47.43,"NR1H2","+57","Not Significant",0.451900862707711,0.451900862707711,"Not Capped"
"26618","chr5",88828758,88829158,401,"*",2.97116668897598,2.5935230219903,3.27018423287756,-0.570364977052253,0.353268290458677,0.999789157560756,8.04,4.04,4.68,5.83,7.59,10.84,6.24,8.76,13.71,8.69,"MEF2C","+75095","Not Significant",0.451895343309168,0.451895343309168,"Not Capped"
"26619","chr13",74070075,74070475,401,"*",3.63885830430144,3.37829447547252,3.85948343389683,-0.379933682981874,0.353342941566573,0.999789157560756,13.85,6.96,8.06,10.05,13.07,16.31,9.39,13.18,20.63,13.07,"KLF12","-75226","Not Significant",0.451803579796565,0.451803579796565,"Not Capped"
"26636","chr16",89241138,89241538,401,"*",5.0667480750811,4.90246437810644,5.21422218849924,-0.213612203722148,0.353773489431586,0.999789157560756,39.82,20.03,23.18,28.91,37.6,41.71,24.03,33.71,52.75,33.42,"ZNF778","+23635","Not Significant",0.451274714741588,0.451274714741588,"Not Capped"
"26637","chr7",152336907,152337307,401,"*",3.56351715685604,3.71034889909523,3.40003038563529,0.403324398048638,0.353822646048973,0.999789157560756,17.43,8.77,10.14,12.65,16.46,11.86,6.83,9.58,15,9.5,"KMT2C","+98898","Not Significant",0.45121437397192,0.45121437397192,"Not Capped"
"26644","chr19",45478578,45478978,401,"*",5.65608550405119,5.4980679980406,5.79849132928711,-0.202575446739433,0.354314994157225,0.999789157560756,60.18,30.27,35.02,43.69,56.82,62.53,36.02,50.54,79.09,50.1,"FOSB","+10783","Not Significant",0.450610468491111,0.450610468491111,"Not Capped"
"26652","chr6",7107226,7107626,401,"*",4.75315479470086,4.57791806479351,4.90939323481936,-0.232990923038457,0.354534270652367,0.999789157560756,31.8,15.99,18.51,23.09,30.03,33.76,19.45,27.29,42.71,27.05,"RREB1","-382","Not Significant",0.450341777869236,0.450341777869236,"Not Capped"
"26670","chr11",101128086,101128486,401,"*",3.67835335288996,3.42252155910685,3.89557894636509,-0.371817572154232,0.354944885249744,0.999789157560756,14.28,7.18,8.31,10.36,13.48,16.72,9.63,13.51,21.15,13.4,"PGR","+2238","Not Significant",0.449839077621436,0.449839077621436,"Not Capped"
"26688","chr1",244054559,244054959,401,"*",4.06957494943652,3.85031318034224,4.25986757186957,-0.309705851243253,0.355509863891377,0.999789157560756,19.2,9.66,11.18,13.94,18.13,21.52,12.4,17.39,27.22,17.25,"ZBTB18","+3476","Not Significant",0.449148344936563,0.449148344936563,"Not Capped"
"26691","chr15",61031354,61031754,401,"*",2.64452125173924,2.90032170553146,2.33337652546853,0.650058919875057,0.355683879960653,0.999789157560756,9.94,5,5.79,7.22,9.39,5.66,3.26,4.58,7.16,4.54,"RORA","-404091","Not Significant",0.448935817138587,0.448935817138587,"Not Capped"
"26720","chr1",13713626,13714026,401,"*",2.57554172662479,2.13158807914227,2.9145453435808,-0.669956644524085,0.356698977145991,0.999789157560756,5.83,2.93,3.4,4.24,5.51,8.47,4.88,6.85,10.71,6.79,"PRDM2","+8971","Not Significant",0.447698136023263,0.447698136023263,"Not Capped"
"26724","chr19",36054262,36054662,401,"*",6.75413843438023,6.81029486569458,6.69570729116214,0.21173454734156,0.356775938894189,0.999789157560756,149.43,75.16,86.96,108.49,141.1,116.46,67.09,94.12,147.31,93.32,"THAP8","+300","Not Significant",0.447604442294336,0.447604442294336,"Not Capped"
"26731","chr7",149186302,149186702,401,"*",3.01396462856835,3.21859517317351,2.7754351054543,0.532758303762143,0.356995778453727,0.999789157560756,12.39,6.23,7.21,9,11.7,7.69,4.43,6.22,9.73,6.16,"ZNF282","-8983","Not Significant",0.447336919476298,0.447336919476298,"Not Capped"
"26735","chr6",15415466,15415866,401,"*",2.51722702370362,2.06378479416004,2.86171662193204,-0.683556581045437,0.357127593395286,0.999789157560756,5.57,2.8,3.24,4.04,5.26,8.17,4.7,6.6,10.33,6.54,"JARID2","+169370","Not Significant",0.447176592830629,0.447176592830629,"Not Capped"
"26753","chr3",179322676,179323076,401,"*",5.84718934448273,5.69032346205713,5.9886593583635,-0.200508494368282,0.357915940481936,0.999789157560756,68.75,34.58,40.01,49.92,64.92,71.34,41.1,57.66,90.24,57.16,"ZNF639","-887","Not Significant",0.446218959030561,0.446218959030561,"Not Capped"
"26762","chr2",235911244,235911644,401,"*",3.42166770874057,3.12380090492576,3.66843538026121,-0.442545842421347,0.358143982576334,0.999789157560756,11.61,5.84,6.75,8.43,10.96,14.29,8.23,11.54,18.07,11.45,"GBX2","+256925","Not Significant",0.445942341324702,0.445942341324702,"Not Capped"
"26766","chrX",47366287,47366687,401,"*",4.50757953229072,4.58296089580459,4.42804126645626,0.25094069396676,0.358280184128881,0.999789157560756,31.91,16.05,18.57,23.17,30.13,24.19,13.93,19.55,30.59,19.38,"ZNF157","-4096","Not Significant",0.445777211263044,0.445777211263044,"Not Capped"
"26770","chr10",43436728,43437128,401,"*",6.02441785383499,5.86693587415203,6.16638867785365,-0.201670699630849,0.358365925706283,0.999789157560756,77.71,39.08,45.22,56.42,73.38,80.7,46.48,65.21,102.07,64.66,"ZNF487","-198","Not Significant",0.445673290810252,0.445673290810252,"Not Capped"
