output_prefix	name	motif_id	cluster	total_tfbs	CD4_Good_mean_score	CD4_Good_bound	CD4_Poor_mean_score	CD4_Poor_bound	CD4_Good_CD4_Poor_change	CD4_Good_CD4_Poor_pvalue	CD4_Good_CD4_Poor_highlighted
Alx4_MA0853.2	Alx4	MA0853.2	C_Arx	5252	0.34917	132	0.26312	105	0.08699	4.66622E-87	False
Ar_MA0007.4	Ar	MA0007.4	C_Pgr	4628	0.52562	296	0.44863	262	0.02432	1.99618E-32	False
Arid3b_MA0601.2	Arid3b	MA0601.2	C_Arid3b	5853	0.30087	65	0.20757	45	0.12548	1.97592E-97	True
Arid5a_MA0602.2	Arid5a	MA0602.2	C_FoxB	7442	0.29393	68	0.19818	50	0.12726	9.41615E-108	True
Arntl_MA0603.2	Arntl	MA0603.2	C_ARNT2	4117	0.90362	1023	0.81579	908	-0.02067	1.07990E-20	False
Arx_MA0874.2	Arx	MA0874.2	C_Arx	6201	0.34158	136	0.25901	119	0.08166	4.44961E-85	False
Atf3_MA1988.2	Atf3	MA1988.2	C_BACH1	6686	0.45882	316	0.38748	255	0.00745	4.10564E-11	False
Atoh1_MA0461.3	Atoh1	MA0461.3	C_OLIG1	4713	0.34238	66	0.25253	56	0.09516	3.38906E-87	False
Atoh1_MA1467.3	Atoh1	MA1467.3	C_lin-32	9404	0.4383	366	0.36478	294	0.02151	7.37446E-36	False
Bach1Mafk_MA0591.2	Bach1::Mafk	MA0591.2	C_MAFG::NFE2L1	10496	0.53931	800	0.46166	699	0.01805	1.78478E-27	False
Jun_MA0489.3	Jun	MA0489.3	C_BACH1	8709	0.43309	357	0.35832	291	0.02401	1.15981E-37	False
Bcl11B_MA1989.2	Bcl11B	MA1989.2	C_Bcl11B	19349	0.44372	900	0.36108	709	0.04426	1.26255E-76	False
Bhlha15_MA1472.3	Bhlha15	MA1472.3	C_MBD2	8494	0.50468	515	0.43761	430	-0.01138	4.87021E-21	False
Creb5_MA0840.2	Creb5	MA0840.2	C_FOSL2::JUNB	3905	0.86569	966	0.77337	876	0.01437	3.40772E-15	False
Crx_MA0467.3	Crx	MA0467.3	C_Ptx1	20553	0.36429	527	0.29261	432	0.03106	4.22728E-65	False
Hoxa13_MA0650.4	Hoxa13	MA0650.4	C_Cdx	14852	0.35756	339	0.26685	285	0.09422	2.74738E-104	False
Dlx2_MA0885.3	Dlx2	MA0885.3	C_B-H2	5113	0.39224	176	0.28946	148	0.12294	1.24586E-99	True
Dlx3_MA0880.2	Dlx3	MA0880.2	C_B-H2	11888	0.36016	312	0.26522	282	0.10845	1.08064E-107	True
Dlx4_MA0881.2	Dlx4	MA0881.2	C_B-H2	11888	0.36016	312	0.26522	282	0.10845	1.08064E-107	True
Dlx5_MA1476.3	Dlx5	MA1476.3	C_B-H2	5113	0.39224	176	0.28946	148	0.12294	1.24586E-99	True
Dmbx1_MA0883.2	Dmbx1	MA0883.2	C_Ptx1	5789	0.39333	188	0.30709	153	0.06354	1.75640E-68	False
Dmrt1_MA1603.2	Dmrt1	MA1603.2	C_Dmrt1	10879	0.34838	240	0.25822	183	0.09154	2.50730E-98	False
Dux_MA0611.3	Dux	MA0611.3	C_Dux	8013	0.35951	238	0.26676	206	0.0983	1.92576E-99	False
Ebf2_MA1604.2	Ebf2	MA1604.2	C_EBF3	15300	0.55689	1022	0.49504	881	-0.01873	7.83699E-44	False
Elf5_MA0136.4	Elf5	MA0136.4	C_IKZF2	25968	0.51002	1680	0.42596	1358	0.03389	2.38120E-74	False
Foxo1_MA0480.3	Foxo1	MA0480.3	C_FKH1	13013	0.40186	479	0.31292	380	0.07223	3.50805E-92	False
Erg_MA0474.4	Erg	MA0474.4	C_Erg	26740	0.62156	2876	0.5356	2356	0.01978	2.35913E-57	False
Esrrg_MA0643.2	Esrrg	MA0643.2	C_NR2F2	9239	0.4359	314	0.36989	274	0.00865	3.28491E-12	False
Foxf1_MA1606.2	Foxf1	MA1606.2	C_FKH1	13013	0.40186	479	0.31292	380	0.07223	3.50805E-92	False
Foxj3_MA0851.2	Foxj3	MA0851.2	C_FKH1	17509	0.36372	476	0.27364	357	0.08872	1.17768E-112	False
Foxl2_MA1607.2	Foxl2	MA1607.2	C_FKH1	20542	0.36504	544	0.27243	385	0.09203	1.75398E-112	False
Foxo3_MA0157.4	Foxo3	MA0157.4	C_FKH1	13013	0.40186	479	0.31292	380	0.07223	3.50805E-92	False
Gata3_MA0037.5	Gata3	MA0037.5	C_GLN3	9740	0.36177	215	0.26643	165	0.10596	8.72068E-100	False
Gfi1B_MA0483.2	Gfi1B	MA0483.2	C_Gfi1B	17971	0.44087	875	0.36143	746	0.03531	5.31248E-65	False
Gli1_MA1990.2	Gli1	MA1990.2	C_Gli2	11639	0.50574	662	0.45758	567	-0.05309	1.28159E-75	False
Gli2_MA0734.4	Gli2	MA0734.4	C_Gli2	10966	0.5313	689	0.48405	609	-0.0553	3.50640E-77	False
Gmeb1_MA0615.2	Gmeb1	MA0615.2	C_Gmeb1	1325	0.62604	154	0.52146	121	0.05848	8.07652E-38	False
Hand1Tcf3_MA0092.2	Hand1::Tcf3	MA0092.2	C_Hand1::Tcf3	10939	0.43319	418	0.35004	348	0.04932	4.02433E-71	False
Hic1_MA0739.2	Hic1	MA0739.2	C_Hic1	9176	0.44586	396	0.37504	308	0.01016	2.71661E-16	False
Hmx1_MA0896.2	Hmx1	MA0896.2	C_Hmx3	8368	0.35021	166	0.25231	138	0.12351	5.56997E-105	True
Hmx2_MA0897.2	Hmx2	MA0897.2	C_Hmx3	11394	0.33502	197	0.23926	176	0.11822	2.05768E-109	True
Hmx3_MA0898.2	Hmx3	MA0898.2	C_Hmx3	8517	0.33258	149	0.23709	127	0.12017	1.27330E-101	True
Hnf1A_MA1991.2	Hnf1A	MA1991.2	C_Lef1	15382	0.42335	603	0.33887	457	0.05647	2.66068E-89	False
Hoxa11_MA0911.2	Hoxa11	MA0911.2	C_HOXC10	5138	0.391	158	0.30543	123	0.06983	2.36738E-70	False
Hoxd13_MA0909.4	Hoxd13	MA0909.4	C_Cdx	11092	0.35324	244	0.25759	198	0.10851	4.80279E-110	True
Ikzf3_MA1992.2	Ikzf3	MA1992.2	C_Erg	31012	0.59752	2993	0.52237	2499	-0.0033	5.36851E-06	False
Irf1_MA0050.4	Irf1	MA0050.4	C_Stat2	38206	0.3805	1117	0.29587	819	0.06354	7.39125E-110	False
Isl1_MA1608.2	Isl1	MA1608.2	C_Isl1	2760	0.43104	121	0.33389	95	0.09985	8.24203E-78	False
Lef1_MA0768.3	Lef1	MA0768.3	C_Lef1	12915	0.41659	511	0.32799	392	0.06598	1.13397E-89	False
Lhx1_MA1518.3	Lhx1	MA1518.3	C_Ubx	3731	0.3662	119	0.28701	86	0.06011	8.87753E-61	False
Lhx3_MA0135.2	Lhx3	MA0135.2	C_Lhx3	17852	0.29341	171	0.20187	122	0.11757	2.18607E-117	True
Lhx4_MA0704.2	Lhx4	MA0704.2	C_Ubx	7150	0.31326	102	0.22723	64	0.09264	1.11569E-89	False
Lhx8_MA0705.2	Lhx8	MA0705.2	C_Ubx	7150	0.31326	102	0.22723	64	0.09264	1.11569E-89	False
Mafb_MA0117.3	Mafb	MA0117.3	C_MAFF	10181	0.41111	399	0.33022	313	0.04737	7.12783E-69	False
Mafg_MA0659.4	Mafg	MA0659.4	C_MAFK	10708	0.5281	751	0.45108	638	0.01963	2.40322E-33	False
Mecom_MA0029.2	Mecom	MA0029.2	C_Mecom	12733	0.35326	269	0.26825	206	0.07358	1.14098E-97	False
Mlxip_MA0622.2	Mlxip	MA0622.2	C_ARNT::HIF1A	8295	0.81743	1641	0.73607	1470	-0.01967	9.19943E-31	False
Msgn1_MA1524.3	Msgn1	MA1524.3	C_Msgn1	11646	0.40311	345	0.32523	296	0.04116	2.02320E-68	False
Msx3_MA0709.2	Msx3	MA0709.2	C_B-H2	11888	0.36016	312	0.26522	282	0.10845	1.08064E-107	True
Neurod2_MA1993.2	Neurod2	MA1993.2	C_MBD2	32044	0.53067	2196	0.46844	1868	-0.02441	3.44297E-61	False
Neurod2_MA0668.3	Neurod2	MA0668.3	C_lin-32	14615	0.44919	613	0.37568	512	0.02036	5.35869E-46	False
Nfat5_MA0606.3	Nfat5	MA0606.3	C_Nfat5	25411	0.35917	615	0.27985	502	0.05359	3.84474E-91	False
Nfatc1_MA0624.3	Nfatc1	MA0624.3	C_Nfatc2	39601	0.4111	1459	0.33112	1194	0.04624	2.28121E-94	False
Nfatc2_MA0152.3	Nfatc2	MA0152.3	C_Nfatc2	22087	0.38703	738	0.30444	591	0.05726	4.33495E-92	False
Nfe2l2_MA0150.3	Nfe2l2	MA0150.3	C_MAFG::NFE2L1	10470	0.45617	507	0.37682	438	0.0298	1.98083E-54	False
Nkx2-1_MA1994.2	Nkx2-1	MA1994.2	C_vnd	7968	0.35985	184	0.28477	133	0.02879	6.88987E-44	False
Nkx3-1_MA0124.3	Nkx3-1	MA0124.3	C_Nkx3-2	6949	0.45559	331	0.37474	286	0.04097	2.23759E-58	False
Nkx3-2_MA0122.4	Nkx3-2	MA0122.4	C_Nkx3-2	8409	0.38506	262	0.29376	210	0.08676	1.11889E-89	False
Nobox_MA0125.2	Nobox	MA0125.2	C_B-H2	11888	0.36016	312	0.26522	282	0.10845	1.08064E-107	True
Npas2_MA0626.2	Npas2	MA0626.2	C_ARNT::HIF1A	4088	0.69707	545	0.62102	489	-0.00807	5.86177E-07	False
Npas4_MA1995.2	Npas4	MA1995.2	C_Npas4	1207	0.81408	215	0.73136	182	-0.03346	3.23792E-20	False
Nr1H2_MA1996.2	Nr1H2	MA1996.2	C_Nr1h3	27080	0.42997	1031	0.36485	876	0.00636	4.58108E-14	False
Nr1h3Rxra_MA0494.2	Nr1h3::Rxra	MA0494.2	C_Nr1h3::Rxra	11717	0.41394	426	0.34081	360	0.02965	2.23122E-57	False
Nr1H4_MA1110.3	Nr1H4	MA1110.3	C_Nr1h3	27080	0.42997	1031	0.36485	876	0.00636	4.58108E-14	False
Nr2e3_MA0164.2	Nr2e3	MA0164.2	C_Nr2e3	9991	0.42779	395	0.34067	338	0.06098	3.07342E-84	False
Nr2f6_MA0677.2	Nr2f6	MA0677.2	C_PPARD	11254	0.49027	613	0.42083	545	0.00843	4.04364E-14	False
NR5A1_MA1540.3	NR5A1	MA1540.3	C_NR5A1	14965	0.40455	465	0.33715	408	0.01892	1.32787E-46	False
Nr5A2_MA0505.3	Nr5A2	MA0505.3	C_NR5A1	11905	0.44541	485	0.37501	428	0.01922	3.67598E-35	False
Nrf1_MA0506.3	Nrf1	MA0506.3	C_Nrf1	14344	1.24025	5463	1.1766	5078	-0.10951	1.73120E-113	True
Olig2_MA1997.2	Olig2	MA1997.2	C_MBD2	32044	0.53067	2196	0.46844	1868	-0.02441	3.44297E-61	False
Pax7_MA0680.3	Pax7	MA0680.3	C_Pax7	11800	0.30073	134	0.20875	110	0.11645	1.59228E-108	True
Plagl1_MA1615.2	Plagl1	MA1615.2	C_Plagl1	13576	0.69213	1654	0.63793	1500	-0.05501	2.21064E-81	False
PpargRxra_MA0065.3	Pparg::Rxra	MA0065.3	C_Pparg::Rxra	22641	0.51119	1327	0.44534	1168	-0.00255	3.44824E-04	False
Prdm14_MA1998.2	Prdm14	MA1998.2	C_Prdm14	10340	0.41842	466	0.35876	417	-0.00521	4.22064E-06	False
Prdm15_MA1616.2	Prdm15	MA1616.2	C_Prdm15	15142	0.4686	785	0.39788	656	0.01496	4.10548E-32	False
Prdm4_MA1647.3	Prdm4	MA1647.3	C_Prdm4	12218	0.46011	631	0.37648	519	0.04943	6.93883E-72	False
Prdm5_MA1999.2	Prdm5	MA1999.2	C_Prdm5	18989	0.459	884	0.39155	750	0.00356	1.12220E-04	False
Ptf1A_MA1618.2	Ptf1A	MA1618.2	C_Ptf1A	12202	0.41601	382	0.33338	317	0.05168	7.03119E-80	False
Ptf1A_MA1619.2	Ptf1A	MA1619.2	C_MBD2	10821	0.49598	618	0.42645	520	-0.00129	8.44130E-02	False
Ptf1A_MA1620.2	Ptf1A	MA1620.2	C_ZEB1	16407	0.45582	667	0.38531	563	0.01161	5.99099E-31	False
Rarg_MA0859.2	Rarg	MA0859.2	C_Rarb	14576	0.37848	390	0.30712	342	0.03294	1.92259E-62	False
Rfx6_MA1724.2	Rfx6	MA1724.2	C_Rfx6	8268	0.6139	1003	0.5312	845	0.00964	2.25743E-12	False
Rhox11_MA0629.2	Rhox11	MA0629.2	C_Rhox11	5488	0.46706	282	0.37602	227	0.06362	1.59381E-69	False
Runx1_MA0002.3	Runx1	MA0002.3	C_Bcl11B	17181	0.48087	877	0.40001	706	0.03302	4.67415E-69	False
Shox2_MA0720.2	Shox2	MA0720.2	C_Ubx	7150	0.31326	102	0.22723	64	0.09264	1.11569E-89	False
Six3_MA0631.2	Six3	MA0631.2	C_Six3	5260	0.3821	124	0.29913	106	0.06515	6.58719E-70	False
Six4_MA2001.2	Six4	MA2001.2	C_SIX1	5851	0.44509	225	0.36509	198	0.04415	1.28586E-55	False
Smad4_MA1153.2	Smad4	MA1153.2	C_Smad4	4835	0.39991	161	0.31214	118	0.06647	1.43619E-67	False
Sox11_MA0869.3	Sox11	MA0869.3	C_SOX4	18114	0.4182	691	0.34209	555	0.03519	3.32806E-63	False
Sox17_MA0078.3	Sox17	MA0078.3	C_Sox6	12930	0.39621	447	0.31563	374	0.05502	4.30266E-78	False
Sox3_MA0514.3	Sox3	MA0514.3	C_Sox5	5638	0.41771	210	0.33852	180	0.0487	2.12814E-63	False
Sox5_MA0087.3	Sox5	MA0087.3	C_Sox5	13061	0.40452	455	0.32312	386	0.05471	6.30239E-81	False
Spi1_MA0080.7	Spi1	MA0080.7	C_Spi1	36310	0.53307	2695	0.4549	2211	0.01751	1.60521E-52	False
Stat2_MA1623.2	Stat2	MA1623.2	C_Stat2	46882	0.38299	1415	0.29985	1046	0.05973	1.50946E-109	False
Stat4_MA0518.2	Stat4	MA0518.2	C_Stat4	17726	0.45061	878	0.37399	749	0.02985	4.19496E-66	False
Stat5a_MA1624.2	Stat5a	MA1624.2	C_sta-1	15186	0.45243	775	0.37567	646	0.02739	5.10808E-58	False
Stat5aStat5b_MA0519.2	Stat5a::Stat5b	MA0519.2	C_Stat5b	16294	0.46236	824	0.3952	715	0.0089	5.14786E-26	False
Stat5b_MA1625.2	Stat5b	MA1625.2	C_Stat5b	18453	0.48967	1135	0.42501	968	-0.00431	4.31986E-09	False
Stat6_MA0520.2	Stat6	MA0520.2	C_Stat6	14926	0.3869	438	0.29996	331	0.07287	9.48451E-100	False
Tbx6_MA1567.3	Tbx6	MA1567.3	C_TBX4	15355	0.45529	687	0.38757	577	0.00259	2.58627E-07	False
Tcf12_MA0521.3	Tcf12	MA0521.3	C_MBD2	32044	0.53067	2196	0.46844	1868	-0.02441	3.44297E-61	False
Tcf21_MA0832.2	Tcf21	MA0832.2	C_MSC	7481	0.46623	360	0.38503	285	0.03498	2.42322E-51	False
Twist2_MA0633.3	Twist2	MA0633.3	C_MBD2	32044	0.53067	2196	0.46844	1868	-0.02441	3.44297E-61	False
Vdr_MA0693.4	Vdr	MA0693.4	C_NR1I3	7952	0.39553	268	0.32683	232	0.01693	1.56139E-28	False
Wt1_MA1627.2	Wt1	MA1627.2	C_Wt1	30584	0.77185	4769	0.72075	4311	-0.07217	8.61469E-110	False
Yy1_MA0095.4	Yy1	MA0095.4	C_Yy1	19705	0.43509	1282	0.36001	1112	0.02952	9.53402E-67	False
Zfp335_MA2002.2	Zfp335	MA2002.2	C_Zfp335	24453	0.49753	1450	0.42928	1206	-0.0036	1.37123E-05	False
Zfx_MA0146.3	Zfx	MA0146.3	C_Zfx	24514	0.81553	4250	0.76339	3869	-0.07285	1.23568E-105	False
Zic1Zic2_MA1628.2	Zic1::Zic2	MA1628.2	C_Zic1::Zic2	28573	0.65543	2976	0.5914	2512	-0.03584	7.08106E-78	False
Zic2_MA1629.2	Zic2	MA1629.2	C_Zic2	20348	0.54644	1474	0.47815	1236	-0.01225	1.41406E-33	False
Zic3_MA0697.3	Zic3	MA0697.3	C_Zic1::Zic2	19631	0.56268	1435	0.4939	1200	-0.01114	3.29635E-31	False
LIN54_MA0619.2	LIN54	MA0619.2	C_TCX6	14429	0.34851	378	0.258	292	0.0906	9.56877E-106	False
TBP_MA0108.3	TBP	MA0108.3	C_TBP	15083	0.32535	295	0.22897	231	0.12575	2.54134E-118	True
Dof3_MA0021.1	Dof3	MA0021.1	C_PBF	10054	0.79874	1664	0.72515	1412	-0.04929	6.20573E-78	False
MNB1A_MA0053.1	MNB1A	MA0053.1	C_PBF	103038	0.48761	6049	0.40471	5012	0.03721	3.47434E-114	False
myb.Ph3_MA0054.1	myb.Ph3	MA0054.1	C_myb.Ph3	3896	0.413	160	0.32824	123	0.0638	5.68680E-64	False
PBF_MA0064.1	PBF	MA0064.1	C_PBF	103038	0.48761	6049	0.40471	5012	0.03721	3.47434E-114	False
bZIP910_MA0096.1	bZIP910	MA0096.1	C_bZIP910	1347	1.03918	431	0.93647	385	-0.00153	4.04744E-01	False
bZIP911_MA0097.1	bZIP911	MA0097.1	C_bZIP911	5006	0.77808	874	0.69815	786	-0.0132	2.37006E-15	False
abi4_MA0123.1	abi4	MA0123.1	C_abi4	25068	0.98759	5797	0.93919	5223	-0.11797	2.23941E-125	True
EmBP-1_MA0128.1	EmBP-1	MA0128.1	C_PK27149.1	4814	0.75804	808	0.68251	717	-0.02377	6.50571E-32	False
TGA1A_MA0129.1	TGA1A	MA0129.1	C_bZIP14	2277	0.94407	580	0.82967	537	0.0393	6.19423E-27	False
PI_MA0559.1	PI	MA0559.1	C_AP1	52279	0.3609	1342	0.28586	1054	0.0399	2.29828E-99	False
ERF1B_MA0567.1	ERF1B	MA0567.1	C_Zm00001d049364	18268	1.09377	5242	1.03751	4700	-0.12406	2.06830E-123	True
MYB15_MA0574.1	MYB15	MA0574.1	C_MYB15	7273	0.68149	887	0.60772	771	-0.01083	2.41925E-18	False
LFY_MA0590.1	LFY	MA0590.1	C_LFY	1526	0.49302	99	0.41742	93	0.0336	5.50968E-19	False
NAC025_MA0935.1	NAC025	MA0935.1	C_NAC025	1319	0.72208	192	0.62996	163	0.00882	3.01421E-04	False
NAC046_MA0936.1	NAC046	MA0936.1	C_NAC046	2150	0.65629	238	0.57577	198	-0.0066	1.46268E-02	False
NAC055_MA0937.1	NAC055	MA0937.1	C_NAC019	2838	0.61857	291	0.53685	249	0.01222	1.58893E-12	False
NAC079_MA0939.1	NAC079	MA0939.1	C_NAC079	1816	0.70989	262	0.62606	216	-0.01344	4.30482E-07	False
AP1_MA0940.1	AP1	MA0940.1	C_AP1	55895	0.32931	1001	0.25237	788	0.05489	6.49869E-110	False
ARR11_MA0946.1	ARR11	MA0946.1	C_ARR11	4159	0.38986	125	0.29999	103	0.07536	9.11181E-69	False
ARR14_MA0947.1	ARR14	MA0947.1	C_ARR14	2288	0.7763	341	0.7037	292	-0.04603	1.91656E-43	False
ATHB-12_MA0950.1	ATHB-12	MA0950.1	C_ATHB-7	8858	0.37238	288	0.27863	257	0.09795	2.46770E-100	False
ATHB-16_MA0951.1	ATHB-16	MA0951.1	C_ATHB-40	11668	0.31219	151	0.22024	116	0.1113	5.67114E-112	True
ATHB-51_MA0952.1	ATHB-51	MA0952.1	C_ATHB-40	8858	0.29952	98	0.20559	83	0.12193	1.06218E-109	True
BZIP60_MA0967.1	BZIP60	MA0967.1	C_FOSL2::JUNB	3198	0.92051	868	0.83957	794	-0.01236	3.30098E-11	False
CCA1_MA0972.1	CCA1	MA0972.1	C_RVE7	11153	0.32567	192	0.23987	138	0.08179	3.59943E-97	False
CRF2_MA0975.1	CRF2	MA0975.1	C_Zm00001d049364	24941	1.08114	6836	1.03012	6103	-0.13627	7.83622E-131	True
DOF2.5_MA0977.1	DOF2.5	MA0977.1	C_e_gw1.170.52.1	15767	0.37706	464	0.29347	367	0.06356	2.79059E-92	False
DREB1E_MA0978.1	DREB1E	MA0978.1	C_ARF1	1810	0.86735	363	0.79672	303	-0.0756	1.73345E-51	False
DREB2C_MA0986.1	DREB2C	MA0986.1	C_RAP2-1	4087	0.85437	734	0.79036	634	-0.07926	3.08176E-71	False
AGL27_MA1012.1	AGL27	MA1012.1	C_AP1	40287	0.33866	775	0.26323	611	0.04754	3.30468E-106	False
GATA10_MA1013.1	GATA10	MA1013.1	C_GATA15	7492	0.43706	306	0.35273	242	0.05303	8.29403E-72	False
GATA11_MA1014.1	GATA11	MA1014.1	C_GATA15	8160	0.41905	297	0.33518	230	0.05546	2.28446E-70	False
GT-1_MA1020.1	GT-1	MA1020.1	C_OS04G0486400	5048	0.47751	284	0.38051	219	0.07614	4.12964E-83	False
KAN4_MA1028.1	KAN4	MA1028.1	C_KAN4	2942	0.37109	81	0.29049	71	0.05862	7.04475E-51	False
OJ1058_F05.8_MA1033.1	OJ1058_F05.8	MA1033.1	C_ARNT::HIF1A	3699	0.69579	508	0.61273	436	-0.0008	9.64349E-01	False
Os05g0497200_MA1034.1	Os05g0497200	MA1034.1	C_Zm00001d049364	17132	1.12706	5141	1.07166	4629	-0.12837	2.22310E-122	True
MYB111_MA1036.1	MYB111	MA1036.1	C_MYB10	6927	0.48423	368	0.40384	320	0.0345	2.08790E-46	False
MYB4_MA1039.1	MYB4	MA1039.1	C_MYB10	6585	0.55693	512	0.47771	448	0.02442	6.36006E-36	False
MYB46_MA1040.1	MYB46	MA1040.1	C_MYB10	5651	0.47117	289	0.39093	250	0.03693	7.01840E-51	False
MYB55_MA1041.1	MYB55	MA1041.1	C_MYB55	3385	0.60397	315	0.51536	274	0.03814	2.70540E-42	False
MYB59_MA1042.1	MYB59	MA1042.1	C_MYB59	4459	0.40209	171	0.31527	142	0.07093	3.11234E-69	False
NTL9_MA1046.1	NTL9	MA1046.1	C_NTL9	11459	0.32827	176	0.22969	131	0.12718	2.33775E-113	True
ERF018_MA1048.1	ERF018	MA1048.1	C_ERF018	3625	0.83543	564	0.78178	529	-0.06983	3.41369E-63	False
RAP2-3_MA1051.1	RAP2-3	MA1051.1	C_Zm00001d049364	22433	1.08994	6301	1.03948	5622	-0.13592	5.65079E-133	True
ERF109_MA1053.1	ERF109	MA1053.1	C_Zm00001d049364	25189	1.09686	7146	1.04513	6384	-0.13314	8.49134E-132	True
WRKY12_MA1075.1	WRKY12	MA1075.1	C_WRKY20	2908	0.56681	250	0.49622	221	0.00271	1.60721E-02	False
WRKY23_MA1080.1	WRKY23	MA1080.1	C_WRKY20	6194	0.45722	315	0.37726	260	0.04422	5.00397E-61	False
WRKY38_MA1084.1	WRKY38	MA1084.1	C_WRKY62	3195	0.49093	195	0.42036	169	0.00726	6.82901E-04	False
WRKY62_MA1091.1	WRKY62	MA1091.1	C_WRKY62	4841	0.4158	198	0.33456	175	0.05631	1.56372E-64	False
TSO1_MA1161.1	TSO1	MA1161.1	C_TCX6	37977	0.29546	421	0.2145	288	0.07586	9.75265E-124	False
TCX2_MA1162.1	TCX2	MA1162.1	C_TCX6	31183	0.30027	389	0.21723	284	0.08042	7.32610E-119	False
MYB105_MA1169.1	MYB105	MA1169.1	C_MYB105	2939	0.46432	179	0.37575	137	0.05606	1.55956E-51	False
At3g11280_MA1188.1	At3g11280	MA1188.1	C_At3g11280	15483	0.3286	257	0.23956	187	0.09366	1.50894E-111	False
AGL16_MA1199.1	AGL16	MA1199.1	C_AGL6	23507	0.35877	563	0.28276	435	0.0431	4.11026E-80	False
AGL63_MA1203.1	AGL63	MA1203.1	C_AGL6	16556	0.35973	417	0.27855	334	0.06049	2.72376E-85	False
AGL13_MA1204.1	AGL13	MA1204.1	C_AGL6	34837	0.31505	507	0.23739	364	0.05975	4.87334E-103	False
AGL6_MA1205.1	AGL6	MA1205.1	C_AGL6	36513	0.31895	568	0.24018	407	0.06226	3.25732E-110	False
RAP2-6_MA1221.1	RAP2-6	MA1221.1	C_Zm00001d049364	19370	1.07914	5400	1.0238	4843	-0.12564	1.67201E-122	True
ERF014_MA1222.1	ERF014	MA1222.1	C_ERF054	17826	0.92519	3844	0.87501	3389	-0.11037	5.93543E-124	True
ERF5_MA1225.1	ERF5	MA1225.1	C_Zm00001d049364	25944	0.97535	6147	0.92314	5531	-0.11038	4.40567E-128	True
AIL7_MA1235.1	AIL7	MA1235.1	C_AIL7	4466	0.67058	518	0.60802	456	-0.03543	4.35846E-45	False
DOF3.6_MA1274.1	DOF3.6	MA1274.1	C_DOF3.6	75768	0.32607	1278	0.24591	912	0.06572	2.48055E-123	False
WRKY3_MA1309.1	WRKY3	MA1309.1	C_WRKY45	7449	0.40297	265	0.31502	212	0.07264	8.08928E-82	False
GATA20_MA1324.1	GATA20	MA1324.1	C_GATA19	2423	0.50442	170	0.42685	154	0.03014	1.04727E-25	False
ZHD9_MA1328.1	ZHD9	MA1328.1	C_Ubx	16981	0.29415	161	0.20433	110	0.10999	1.17874E-118	True
TGA4_MA1335.1	TGA4	MA1335.1	C_TGA10	5215	0.82519	1182	0.74934	1083	-0.02601	2.40831E-35	False
BZIP43_MA1339.1	BZIP43	MA1339.1	C_BZIP2	7166	0.6076	754	0.53102	655	0.00318	6.83913E-01	False
TGA9_MA1348.1	TGA9	MA1348.1	C_FOSL2::JUNB	5082	0.86755	1224	0.78273	1101	-0.0157	1.38301E-20	False
BZIP42_MA1350.1	BZIP42	MA1350.1	C_BZIP2	5870	0.61656	647	0.54806	561	-0.01528	3.72268E-18	False
TRP1_MA1352.1	TRP1	MA1352.1	C_TRP2	14088	0.38656	395	0.30111	308	0.06484	5.23006E-89	False
AT4G12670_MA1354.1	AT4G12670	MA1354.1	C_AT4G12670	14287	0.37403	345	0.29065	264	0.06558	6.28573E-88	False
TRP2_MA1356.1	TRP2	MA1356.1	C_TRP2	15716	0.38162	449	0.2948	340	0.07	1.72111E-97	False
SOL1_MA1379.1	SOL1	MA1379.1	C_TCX6	37918	0.2952	402	0.2112	287	0.08602	9.64472E-123	False
TCX6_MA1380.1	TCX6	MA1380.1	C_TCX6	39695	0.29615	421	0.21205	304	0.08753	7.79725E-127	True
PHL7_MA1384.1	PHL7	MA1384.1	C_Zm00001d015407	8013	0.36084	185	0.27653	134	0.07682	7.42471E-89	False
BPC6_MA1402.1	BPC6	MA1402.1	C_BPC1	33290	0.44665	1524	0.36743	1296	0.04317	2.20279E-89	False
BPC5_MA1403.1	BPC5	MA1403.1	C_BPC1	31925	0.4948	1917	0.42199	1609	0.01328	4.51826E-46	False
BPC1_MA1404.1	BPC1	MA1404.1	C_BPC1	44873	0.46003	2314	0.38431	1884	0.02799	2.46358E-79	False
E2FD_MA1732.1	E2FD	MA1732.1	C_E2FD	7942	0.49523	539	0.41809	457	0.02392	4.20472E-41	False
ARF13_MA1686.1	ARF13	MA1686.1	C_ARF13	8217	0.62587	752	0.56707	648	-0.03414	2.32377E-51	False
ARF14_MA1687.1	ARF14	MA1687.1	C_ARF14	4912	0.83249	845	0.78783	793	-0.08683	3.21255E-82	False
AT1G19040_MA1734.1	AT1G19040	MA1734.1	C_AT1G19040	6076	0.45659	279	0.37184	228	0.04392	3.63145E-55	False
ATMYB31_MA1738.1	ATMYB31	MA1738.1	C_ATMYB31	14035	0.46066	680	0.38791	622	0.0256	2.58713E-54	False
BRN2_MA1741.1	BRN2	MA1741.1	C_BRN2	5180	0.41361	196	0.31972	164	0.08195	3.20286E-82	False
BZIP69_MA1746.1	BZIP69	MA1746.1	C_BZIP69	13002	0.4922	758	0.4258	612	-0.00754	2.14112E-14	False
E2FC_MA1749.1	E2FC	MA1749.1	C_E2FC	9243	0.4874	604	0.4079	503	0.02583	2.38503E-48	False
