"","seqnames","start","end","width","strand","Conc","Conc_good","Conc_poor","Fold","p.value","FDR","G08CD8_S145930","G09CD8_S145931","G48CD8_S145920","G58CD8_S145928","G70CD8_S145926","G27CD8_S145935","G44CD8_S145922","G50CD8_S145937","G52CD8_S145932","G81CD8_S145924","SYMBOL"
"340","chr2",170928926,170929326,401,"*",6.45947965773115,6.1138892770886,6.73807602592151,-0.526046787185125,0.0200080713274372,0.999789157560756,92.22,46.38,53.67,66.95,87.08,119.93,69.09,96.93,151.7,96.1,"GORASP2"
"341","chr19",52224347,52224747,401,"*",3.18309802733262,3.65921485382024,2.46762493620819,1.26953130904195,0.0200316388921114,0.999789157560756,16.82,8.46,9.79,12.21,15.88,6.21,3.58,5.02,7.86,4.98,"MIR6801"
"342","chr3",109376974,109377374,401,"*",3.08873810523175,3.5868557674666,2.32171907123355,1.34059225715198,0.0200496869547098,0.999789157560756,16,8.05,9.31,11.62,15.11,5.62,3.24,4.54,7.1,4.5,"LINC01205"
"343","chr11",9506757,9507157,401,"*",3.47737665871955,3.87815884740053,2.92050904209568,1.04274930513059,0.02007703657911,0.999789157560756,19.58,9.85,11.39,14.21,18.49,8.51,4.9,6.87,10.76,6.82,"ZNF143"
"344","chr2",106366305,106366705,401,"*",3.16889506138264,2.29096092173837,3.71076068333175,-1.30132372180354,0.0201069740692936,0.999789157560756,6.52,3.28,3.79,4.73,6.15,14.71,8.47,11.89,18.61,11.79,"ANAPC1P6"
"345","chr6",29888137,29888537,401,"*",5.03634059437608,4.66971809243774,5.32842011184597,-0.558967575067919,0.0201425925978505,0.999789157560756,33.89,17.04,19.72,24.6,32,45.14,26,36.48,57.1,36.17,"HLA-H"
"346","chr10",92689262,92689662,401,"*",3.86827376930958,3.30362067572976,4.27304833505136,-0.864147160786711,0.0201703423605529,0.999789157560756,13.15,6.61,7.65,9.54,12.41,21.72,12.51,17.55,27.47,17.4,"HHEX"
"347","chr1",156421602,156422002,401,"*",4.42235108893002,3.98377234158804,4.75822172671685,-0.673028049702104,0.0202374135407399,0.999789157560756,21.07,10.6,12.26,15.29,19.89,30.41,17.51,24.57,38.46,24.36,"MIR9-1HG"
"348","chr4",77557590,77557990,401,"*",3.32488188080754,3.77121111852381,2.67522307916881,1.1767047698986,0.0202479724939972,0.999789157560756,18.18,9.14,10.58,13.2,17.17,7.18,4.13,5.8,9.08,5.75,"CXCL13"
"349","chrX",136251159,136251559,401,"*",4.11893186533399,3.61883751257834,4.48958659257713,-0.767392670856679,0.0202680636376078,0.999789157560756,16.36,8.23,9.52,11.88,15.45,25.24,14.54,20.4,31.92,20.22,"MAP7D3"
"350","chr12",3925466,3925866,401,"*",3.12587679368875,3.59633896294365,2.42323666062879,1.25051776793011,0.0202836655729528,0.999789157560756,16.1,8.1,9.37,11.69,15.21,6.03,3.47,4.87,7.62,4.83,"PARP11"
"351","chr19",12613763,12614163,401,"*",4.64849430068458,4.882904553673,4.36846495020982,0.608870920015918,0.020324771775905,0.999789157560756,39.29,19.76,22.86,28.52,37.1,23.21,13.37,18.75,29.35,18.59,"ZNF791"
"352","chr16",3665637,3666037,401,"*",4.30331613131319,4.57521524380193,3.96798800158828,0.700143744957951,0.0203494947927556,0.999789157560756,31.74,15.96,18.47,23.04,29.97,17.58,10.13,14.21,22.24,14.09,"TRAP1"
"353","chr1",222464842,222465242,401,"*",3.59137878969064,3.97157670396602,3.07366869467997,0.984700864950845,0.0204642673312889,0.999789157560756,20.89,10.51,12.16,15.16,19.72,9.46,5.45,7.64,11.96,7.58,"HHIPL2"
"354","chr1",154502316,154502716,401,"*",4.00293199147623,3.47431855948394,4.38894753677889,-0.810516335878711,0.0204743781291396,0.999789157560756,14.8,7.44,8.61,10.74,13.97,23.54,13.56,19.02,29.77,18.86,"SHE"
"355","chr3",48918674,48919074,401,"*",5.65315478503308,5.31657992102944,5.92587173977514,-0.510623443121262,0.0204761731452381,0.999789157560756,53.06,26.69,30.88,38.52,50.11,68.3,39.35,55.2,86.39,54.73,"ARIH2"
"356","chr6",170306506,170306906,401,"*",5.80502489668981,5.46959836871572,6.07698859976454,-0.508850011803971,0.0206936333104832,0.999789157560756,59,29.67,34.34,42.83,55.71,75.85,43.69,61.3,95.93,60.77,"DLL1"
"357","chr15",41230899,41231299,401,"*",5.59848054738945,5.26329018889222,5.87028921181638,-0.508259384034009,0.0207627169600226,0.999789157560756,51.14,25.72,29.76,37.13,48.29,65.72,37.86,53.11,83.13,52.66,"CHP1"
"358","chr18",59087231,59087631,401,"*",3.6252798644437,4.00703591667606,3.10466189733323,0.989143811678934,0.0208830301206709,0.999789157560756,21.41,10.77,12.46,15.54,20.21,9.66,5.57,7.81,12.22,7.74,"SEC11C"
"359","chr4",84966672,84967072,401,"*",3.64032264512955,2.99421093829202,4.08498949746387,-0.982595945036364,0.0209094492269005,0.999789157560756,10.61,5.34,6.17,7.7,10.02,19.07,10.98,15.41,24.12,15.28,"WDFY3"
"360","chr9",133683456,133683856,401,"*",4.27942662049519,4.55344201313027,3.9408687223747,0.705063419408913,0.0209422151405497,0.999789157560756,31.27,15.73,18.2,22.7,29.52,17.25,9.94,13.94,21.82,13.83,"SARDH"
"361","chr12",94007713,94008113,401,"*",3.8816025243538,4.2110801668847,3.45389398451046,0.846874612539977,0.0209715459968776,0.999789157560756,24.66,12.4,14.35,17.9,23.29,12.31,7.09,9.95,15.57,9.86,"LOC105369911"
"362","chr9",98924107,98924507,401,"*",3.03503025777203,3.53679649322319,2.25920395210648,1.35201922878518,0.0209721977708234,0.999789157560756,15.45,7.77,8.99,11.22,14.59,5.38,3.1,4.35,6.8,4.31,"COL15A1"
"363","chr5",147726152,147726552,401,"*",3.1433980991743,3.62304979800937,2.41981857554551,1.27941116853292,0.0210027053500047,0.999789157560756,16.41,8.25,9.55,11.91,15.49,6.01,3.46,4.86,7.6,4.82,"JAKMIP2"
"364","chr11",106669154,106669554,401,"*",2.78999612898389,3.33349775128521,1.90767575327125,1.49197355657919,0.0210154568159357,0.999789157560756,13.42,6.75,7.81,9.74,12.67,4.22,2.43,3.41,5.33,3.38,"GUCY1A2"
"365","chr18",11289534,11289934,401,"*",2.79585192516933,3.33865573945304,1.91540466322597,1.48929547958133,0.0210356096526529,0.999789157560756,13.47,6.77,7.84,9.78,12.72,4.24,2.44,3.43,5.36,3.4,"PIEZO2"
"366","chr12",39443119,39443519,401,"*",6.10794190615664,5.76971307208228,6.38174204072892,-0.513673084666009,0.0211108658760054,0.999789157560756,72.64,36.54,42.28,52.74,68.59,93.69,53.97,75.71,118.5,75.07,"KIF21A"
"367","chr16",69158201,69158601,401,"*",2.56898361759224,3.1696532057129,1.52080947807096,1.70139087968634,0.0211603715844837,0.999789157560756,11.98,6.03,6.97,8.7,11.31,3.22,1.86,2.61,4.08,2.58,"UTP4"
"368","chr21",16595388,16595788,401,"*",2.21566769107316,2.90375216924929,0.852979598520391,2.06604286934407,0.0212642617899623,0.999789157560756,9.96,5.01,5.8,7.23,9.41,2.03,1.17,1.64,2.57,1.63,"MIR99AHG"
"369","chr5",3659852,3660252,401,"*",3.73770460603646,4.09896477650972,3.25463262192499,0.932569216183671,0.0212743500257881,0.999789157560756,22.82,11.48,13.28,16.56,21.54,10.72,6.18,8.67,13.56,8.59,"IRX1"
"370","chr12",102061866,102062266,401,"*",5.53721413233428,5.2009811618925,5.80970692558385,-0.509977045669702,0.0212791237259204,0.999789157560756,48.98,24.63,28.5,35.56,46.25,63.02,36.3,50.93,79.71,50.5,"WASHC3"
"371","chr4",83535942,83536342,401,"*",4.85393665800678,4.48271853178278,5.14891970886462,-0.566225974834271,0.0212846329360905,0.999789157560756,29.77,14.97,17.32,21.61,28.11,39.86,22.96,32.21,50.42,31.94,"GPAT3"
"372","chr9",126637308,126637708,401,"*",3.93900647867826,3.38090076205765,4.34042574472143,-0.85493065059861,0.021309673368643,0.999789157560756,13.87,6.98,8.07,10.07,13.1,22.76,13.11,18.39,28.79,18.24,"LMX1B"
"373","chr19",49937647,49938047,401,"*",4.36762080532444,4.62963569412171,4.0472206363867,0.675703954337666,0.0213489224241822,0.999789157560756,32.96,16.58,19.18,23.93,31.12,18.57,10.7,15.01,23.49,14.88,"MIR4751"
"374","chr19",1132219,1132619,401,"*",5.287886426819,4.94594364829261,5.5641113418575,-0.519089895298645,0.0214062734203345,0.999789157560756,41.04,20.64,23.88,29.8,38.75,53.16,30.62,42.96,67.23,42.59,"SBNO2"
"375","chr1",8318005,8318405,401,"*",4.53253809646038,4.11710737512144,4.85470207314916,-0.636595650434411,0.0214131148329347,0.999789157560756,23.11,11.62,13.45,16.77,21.82,32.51,18.73,26.27,41.12,26.05,"SLC45A1"
"376","chr9",127937702,127938102,401,"*",5.67138240549031,5.8605889836848,5.45356193929869,0.503183719891809,0.0216256186679725,0.999789157560756,77.37,38.91,45.02,56.17,73.05,49.23,28.36,39.79,62.27,39.45,"DPM2"
"377","chr1",171645025,171645425,401,"*",3.99764490839159,4.31057324724804,3.59748335586203,0.803661909034315,0.0216680170287678,0.999789157560756,26.42,13.29,15.38,19.18,24.95,13.6,7.83,10.99,17.2,10.9,"MYOC"
"378","chr12",84461035,84461435,401,"*",3.36706303988265,3.79460845871232,2.75675459792408,1.1208956573052,0.0217314766387238,0.999789157560756,18.48,9.29,10.75,13.41,17.45,7.59,4.37,6.14,9.6,6.08,"SLC6A15"
"379","chr13",98445353,98445753,401,"*",4.89817009101147,5.10915592619352,4.6509548949701,0.553133378844357,0.0217392859937604,0.999789157560756,45.96,23.11,26.74,33.36,43.4,28.23,16.26,22.81,35.7,22.62,"FARP1"
"380","chr18",11851226,11851626,401,"*",5.22544975270388,5.42044035206312,4.99992402582054,0.516209589381457,0.0217880584527198,0.999789157560756,57.02,28.68,33.19,41.4,53.85,35.95,20.71,29.05,45.47,28.81,"CHMP1B"
"381","chr5",115393919,115394319,401,"*",3.58052622206902,3.96549426529903,3.05388535387554,0.997661352842646,0.0218434997123288,0.999789157560756,20.8,10.46,12.11,15.1,19.64,9.33,5.37,7.54,11.8,7.48,"CCDC112"
"382","chr14",82671615,82672015,401,"*",2.87011456550778,3.39418710375749,2.0387339242432,1.42410595771466,0.0218721537294786,0.999789157560756,14,7.04,8.15,10.16,13.22,4.62,2.66,3.73,5.84,3.7,"LINC02301"
"383","chr6",106512224,106512624,401,"*",5.19634121743876,4.85272138917046,5.47365767893562,-0.521757347693979,0.0218748863964966,0.999789157560756,38.47,19.35,22.39,27.93,36.33,49.92,28.76,40.35,63.15,40,"CRYBG1"
"384","chr17",77088452,77088852,401,"*",4.76836915388578,4.99054065274608,4.50564398269478,0.579702730739642,0.0219440025300102,0.999789157560756,42.33,21.29,24.63,30.73,39.97,25.52,14.7,20.63,32.28,20.45,"SEC14L1"
"385","chr19",47608545,47608945,401,"*",5.81311073522532,5.48062539851086,6.08314062567167,-0.503967058161954,0.0219524224202653,0.999789157560756,59.45,29.9,34.6,43.16,56.14,76.17,43.88,61.56,96.34,61.03,"BICRA"
"386","chr1",40449909,40450309,401,"*",4.86676801020266,5.07851890569547,4.61850109115153,0.555032181177812,0.0219629714592543,0.999789157560756,44.99,22.63,26.18,32.66,42.48,27.6,15.9,22.3,34.91,22.11,"ZFP69B"
"387","chr7",12686527,12686927,401,"*",6.63841680554058,6.29150138000272,6.91787219305473,-0.528318501543614,0.0219809234422732,0.999789157560756,104.3,52.46,60.7,75.72,98.48,135.85,78.26,109.79,171.83,108.85,"ARL4A"
"388","chr17",31310299,31310699,401,"*",4.03420921940704,4.33786004316778,3.64912850886383,0.779783162236779,0.0220589738767565,0.999789157560756,26.93,13.54,15.67,19.55,25.42,14.1,8.12,11.39,17.83,11.29,"EVI2B"
"389","chr8",76060534,76060934,401,"*",3.25199039963618,2.45821612256153,3.76109531598307,-1.18831023127941,0.0221247723350405,0.999789157560756,7.32,3.68,4.26,5.31,6.91,15.23,8.77,12.31,19.27,12.21,"LINC01111"
"390","chr19",48588934,48589334,401,"*",4.5186955110847,4.10650443370788,4.83891305326389,-0.631521325551425,0.0222472901336415,0.999789157560756,22.94,11.54,13.35,16.65,21.66,32.15,18.52,25.99,40.67,25.76,"SULT2B1"
"391","chr3",96600755,96601155,401,"*",2.55290518672122,3.16031347195596,1.48339324290498,1.72911875180926,0.0222898304686777,0.999789157560756,11.9,5.99,6.93,8.64,11.24,3.14,1.81,2.54,3.97,2.52,"EPHA6"
"392","chr6",16889893,16890293,401,"*",2.02203246669198,2.73228027760219,0.563705404591866,2.16819838574814,0.0223003811582593,0.999789157560756,8.85,4.45,5.15,6.42,8.35,1.66,0.96,1.34,2.1,1.33,"ATXN1-AS1"
"393","chr5",133612490,133612890,401,"*",4.0189485245183,3.49816383007727,4.40079376890011,-0.798695729180751,0.0224177193947749,0.999789157560756,15.04,7.57,8.76,10.92,14.21,23.73,13.67,19.18,30.02,19.02,"FSTL4"
"394","chr6",117547744,117548144,401,"*",4.62713258407631,4.22979627770718,4.93833476732224,-0.607832549420459,0.0224952677632369,0.999789157560756,24.98,12.57,14.54,18.14,23.59,34.45,19.84,27.84,43.57,27.6,"DCBLD1"
"395","chr1",115125588,115125988,401,"*",2.98248785021048,3.48583959438856,2.20281048270762,1.35612221318121,0.0225034826396883,0.999789157560756,14.92,7.5,8.68,10.83,14.09,5.17,2.98,4.18,6.54,4.14,"TSPAN2"
"396","chr17",28763614,28764014,401,"*",3.83492589264176,4.1731647726881,3.3922871449225,0.869807447527651,0.0225933983587519,0.999789157560756,24.02,12.08,13.98,17.44,22.68,11.8,6.8,9.53,14.92,9.45,"FAM222B"
"397","chr19",49056189,49056589,401,"*",4.79428637940749,4.41955298460306,5.09148023395226,-0.57190651879386,0.0226645557595908,0.999789157560756,28.49,14.33,16.58,20.69,26.91,38.31,22.07,30.96,48.45,30.69,"CGB7"
"398","chr6",30626708,30627108,401,"*",4.99745420828129,4.64267966768101,5.28197800617017,-0.539740797549016,0.0226938131392854,0.999789157560756,33.26,16.73,19.36,24.15,31.41,43.71,25.18,35.33,55.29,35.03,"ATAT1"
"399","chr11",6404282,6404682,401,"*",4.5979304245823,4.19822685739714,4.91057931535894,-0.611785176269418,0.0228172621664503,0.999789157560756,24.44,12.29,14.22,17.74,23.08,33.79,19.47,27.31,42.74,27.08,"APBB1"
"400","chr3",9362932,9363332,401,"*",4.50838651843056,4.7505927211043,4.21714754930685,0.627275941629121,0.0228255218034549,0.999789157560756,35.84,18.03,20.86,26.02,33.85,20.9,12.04,16.89,26.43,16.74,"THUMPD3"
"401","chr19",39403756,39404156,401,"*",5.36925012190751,5.0342977087976,5.64090253932666,-0.507604204184988,0.0229069856903616,0.999789157560756,43.63,21.95,25.39,31.68,41.2,56.06,32.29,45.31,70.91,44.92,"ZFP36"
"402","chr3",42581858,42582258,401,"*",5.85590562416397,5.52569134535705,6.12443783013021,-0.500253777042909,0.0229371356093314,0.999789157560756,61.34,30.85,35.7,44.53,57.92,78.38,45.15,63.35,99.14,62.8,"SEC22C"
"403","chr3",135306173,135306573,401,"*",3.48959830940762,2.79064387723657,3.95842297445945,-1.0570832100711,0.0230286287485092,0.999789157560756,9.21,4.63,5.36,6.69,8.7,17.47,10.06,14.11,22.09,13.99,"EPHB1"
"404","chr1",226083441,226083841,401,"*",5.34102413776505,5.00541264208475,5.61310923760653,-0.508687524314687,0.0230923084404123,0.999789157560756,42.77,21.51,24.89,31.05,40.38,54.99,31.68,44.44,69.55,44.06,"LINC01703"
"405","chr6",53361618,53362018,401,"*",4.80996031777196,4.43739777670143,5.10578992717424,-0.5683972058461,0.023139057989004,0.999789157560756,28.85,14.51,16.79,20.94,27.24,38.69,22.29,31.27,48.93,31,"ELOVL5"
"406","chr6",586392,586792,401,"*",2.99485639274056,3.4956409388669,2.22140726749499,1.34836142589431,0.0231522255184525,0.999789157560756,15.02,7.55,8.74,10.9,14.18,5.24,3.02,4.23,6.63,4.2,"HUS1B"
"407","chr20",30839714,30840114,401,"*",2.89729831587845,3.4159243364737,2.07976118191652,1.40647603770019,0.0232079248333811,0.999789157560756,14.21,7.15,8.27,10.32,13.42,4.75,2.74,3.84,6.01,3.81,"DEFB115"
"408","chr13",47618320,47618720,401,"*",3.27500584474839,3.71228977404254,2.64449413403164,1.14779837337553,0.0232324538348443,0.999789157560756,17.45,8.78,10.16,12.67,16.48,7.03,4.05,5.68,8.89,5.63,"LINC00562"
"409","chr19",35994961,35995361,401,"*",5.16488838341221,5.35998483784786,4.93922096725425,0.516292359279329,0.023297198178907,0.999789157560756,54.68,27.5,31.82,39.7,51.64,34.47,19.86,27.86,43.6,27.62,"SDHAF1"
"410","chr1",248863095,248863495,401,"*",5.15070673546768,4.80751008753274,5.4277479578505,-0.520999116585398,0.023345156469413,0.999789157560756,37.29,18.75,21.7,27.07,35.21,48.36,27.86,39.08,61.17,38.75,"ZNF692"
"411","chr7",86112005,86112405,401,"*",2.25637419604336,2.92421188416464,0.974672063340975,1.97903384095948,0.0234326352590187,0.999789157560756,10.11,5.08,5.88,7.34,9.54,2.21,1.27,1.78,2.79,1.77,"GRM3"
"412","chr20",31869034,31869434,401,"*",3.37620872063263,3.78925727810254,2.79521589634138,1.07761274350391,0.0234624115924334,0.999789157560756,18.41,9.26,10.71,13.36,17.38,7.8,4.49,6.3,9.86,6.25,"DUSP15"
"413","chr19",39793060,39793460,401,"*",4.58619693958345,4.82083501965597,4.30584208956292,0.608997526489043,0.0235163454503274,0.999789157560756,37.63,18.93,21.9,27.32,35.53,22.22,12.8,17.96,28.11,17.8,"LEUTX"
"414","chr13",64855965,64856365,401,"*",2.63902543640588,3.23602315583693,1.60230539381485,1.68923494416017,0.0235418515151273,0.999789157560756,12.55,6.31,7.3,9.11,11.85,3.41,1.97,2.76,4.31,2.73,"LINC00355"
"415","chr2",239035398,239035798,401,"*",4.43915752759119,4.68651862931776,4.14042467843154,0.639702018083744,0.0235428232151727,0.999789157560756,34.29,17.24,19.95,24.89,32.38,19.81,11.41,16.01,25.06,15.88,"HDAC4"
"416","chr2",165953650,165954050,401,"*",5.98777369642012,5.65814424801973,6.2559195928177,-0.49938256621986,0.023556441699015,0.999789157560756,67.24,33.82,39.13,48.81,63.49,85.86,49.46,69.39,108.6,68.8,"TTC21B"
"417","chr5",179023625,179024025,401,"*",5.49157032261606,5.16191333945962,5.7597344129236,-0.499039341793972,0.0236303372632705,0.999789157560756,47.67,23.98,27.74,34.61,45.01,60.87,35.07,49.2,77,48.78,"ZNF879"
"418","chr3",113005638,113006038,401,"*",4.16576648632962,3.68298663625429,4.52686392167135,-0.741203587493213,0.0236604318038961,0.999789157560756,17.1,8.6,9.95,12.42,16.15,25.9,14.92,20.93,32.76,20.75,"NEPRO"
"419","chr10",88326611,88327011,401,"*",3.05271207676028,3.54897276113513,2.29014653661233,1.33356791047288,0.0236904975314402,0.999789157560756,15.58,7.84,9.07,11.31,14.72,5.5,3.17,4.44,6.95,4.4,"RNLS"
"420","chr10",71319079,71319479,401,"*",4.95216028860848,4.59721025053879,5.23679674903009,-0.539984929073037,0.0238344332048665,0.999789157560756,32.23,16.21,18.76,23.4,30.43,42.37,24.4,34.24,53.59,33.95,"SLC29A3"
"421","chr4",87946134,87946534,401,"*",2.96115887204118,3.46982809516975,2.16845897819569,1.3724935524036,0.0238459723699056,0.999789157560756,14.75,7.42,8.59,10.71,13.93,5.05,2.91,4.08,6.39,4.05,"SPP1"
"422","chr3",149129453,149129853,401,"*",5.08800324447324,4.74372154304952,5.36574992532467,-0.522734083811618,0.0239182978306019,0.999789157560756,35.67,17.94,20.76,25.9,33.69,46.33,26.69,37.44,58.6,37.12,"HPS3"
"423","chr19",49689852,49690252,401,"*",4.32578585937846,3.88037931893977,4.66563318854605,-0.68355135298524,0.0239402868054057,0.999789157560756,19.61,9.86,11.41,14.24,18.52,28.52,16.43,23.04,36.07,22.85,"CPT1C"
"424","chr5",23648465,23648865,401,"*",3.147879531669,2.28280313969921,3.68490981501683,-1.28315635012503,0.0239520341690767,0.999789157560756,6.48,3.26,3.77,4.7,6.12,14.45,8.32,11.68,18.28,11.58,"PRDM9"
"425","chr12",25820717,25821117,401,"*",3.69299906346062,3.08252589180971,4.12062470731783,-0.931379161044688,0.0240117478048492,0.999789157560756,11.28,5.67,6.56,8.19,10.65,19.54,11.26,15.79,24.72,15.66,"MIR4302"
"426","chr4",18021793,18022193,401,"*",5.75739088427594,5.429693914405,6.0242584310024,-0.496021132485993,0.0240601040092326,0.999789157560756,57.39,28.87,33.4,41.67,54.19,73.12,42.12,59.1,92.49,58.59,"LCORL"
"427","chr3",58348266,58348666,401,"*",2.77600686952281,3.33544741721307,1.84997066091651,1.54834544132477,0.0242260115403242,0.999789157560756,13.44,6.76,7.82,9.76,12.69,4.05,2.33,3.27,5.12,3.25,"PXK"
"428","chr14",73886556,73886956,401,"*",5.45878696282074,5.12936305916857,5.72679702491546,-0.498581371232738,0.024429885211401,0.999789157560756,46.6,23.44,27.12,33.84,44.01,59.5,34.28,48.09,75.26,47.68,"ZNF410"
"429","chr2",169733775,169734175,401,"*",4.42799759745865,4.67602336384767,4.12829370310337,0.641427237634824,0.0244714251385033,0.999789157560756,34.04,17.12,19.81,24.71,32.14,19.65,11.32,15.88,24.85,15.74,"KLHL23"
"430","chr9",15718144,15718544,401,"*",3.29387028315731,2.52190303727959,3.79404170906276,-1.15736124731402,0.0246709328591458,0.999789157560756,7.65,3.85,4.45,5.55,7.22,15.58,8.98,12.59,19.71,12.49,"CCDC171"
"431","chr14",77499146,77499546,401,"*",3.87286043265233,4.19416406933316,3.45886309677877,0.82534478213533,0.0246971606726585,0.999789157560756,24.37,12.26,14.18,17.69,23.01,12.35,7.12,9.98,15.63,9.9,"ISM2"
"432","chr3",98593443,98593843,401,"*",5.20827902376012,4.86876903684306,5.48291677048368,-0.514930804336014,0.0247172418995361,0.999789157560756,38.9,19.57,22.64,28.24,36.73,50.25,28.94,40.61,63.55,40.26,"CPOX"
"433","chr12",51368941,51369341,401,"*",5.69213717360365,5.3614251082185,5.96099798758135,-0.500919523999424,0.0247518298719473,0.999789157560756,54.74,27.53,31.86,39.74,51.69,69.99,40.32,56.56,88.52,56.08,"GALNT6"
"434","chr2",61778306,61778706,401,"*",3.4997779867006,3.89456298487211,2.9544870274947,1.02567399583531,0.0249196829864338,0.999789157560756,19.8,9.96,11.52,14.38,18.7,8.71,5.02,7.04,11.02,6.98,"FAM161A"
"435","chr19",11155709,11156109,401,"*",5.37772087913836,5.56497461907856,5.16248571053392,0.498383270935538,0.0249566799246142,0.999789157560756,63.03,31.7,36.68,45.76,59.52,40.24,23.18,32.52,50.9,32.24,"SPC24"
